account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,marital_status,num_dependents,job_industry,citizenship,region,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn
4698,0,0,1,0,0,0,0,1,0,1,1,2,7,4,10,38,68,45,56,793,220708,56055,false,false,true,Media and Advertising,Other,NE,female,nonsmoker,Married,676648332
4699,0,0,0,0,0,1,1,1,1,1,2,4,2,1,5,44,22,35,95,741,32120,93719,false,false,true,Hospitality,EU,New York,male,smoker,Married,928598357
4700,0,0,0,0,1,0,0,1,1,1,0,5,2,2,1,21,49,39,90,800,48469,204560,false,false,false,Healthcare,EU,Florida,male,nonsmoker,Married,500291821
4701,0,0,0,1,1,0,0,1,0,1,2,3,4,0,1,30,32,61,95,821,153057,201370,false,false,false,Transportation,Africa,California,male,nonsmoker,Married,517540588
4702,0,0,1,1,1,0,0,1,0,0,1,2,7,4,1,42,11,74,80,762,326630,500639,false,false,true,Media and Advertising,Other,NE,female,nonsmoker,Single,629799200
4703,0,0,1,0,0,1,0,1,0,1,6,5,7,3,1,43,24,31,70,791,108023,56879,false,false,false,Healthcare,Other,Texas,female,smoker,Married,944245017
4704,0,0,1,1,1,0,0,1,0,0,4,2,5,6,2,37,78,28,75,779,35425,160957,false,false,false,Media and Advertising,India,MidWest,female,nonsmoker,Single,694107935
4705,0,0,0,0,1,0,0,1,1,1,2,4,0,4,11,25,55,50,100,710,34799,131347,false,false,true,Hospitality,US,NE,male,nonsmoker,Married,260485124
4706,0,0,1,0,1,0,0,1,0,1,2,1,0,1,2,31,41,44,95,801,19306,64980,false,false,true,Energy,US,New York,female,nonsmoker,Married,335635015
4707,0,0,0,0,1,1,0,1,0,1,3,4,5,3,3,41,80,35,71,781,207537,672558,false,false,false,Hospitality,India,Texas,male,smoker,Married,335275843
4708,0,0,1,1,1,0,1,1,1,1,5,4,7,5,1,21,38,47,88,821,15961,606976,false,false,true,Hospitality,Other,South,female,nonsmoker,Married,415461156
4709,0,0,0,0,0,1,1,0,1,2,2,4,6,0,1,40,32,41,84,747,88134,391576,false,false,false,Hospitality,China,California,male,smoker,Divorced,812213912
4710,0,0,0,0,1,0,0,1,1,1,3,3,4,5,31,54,51,40,16,759,379528,188543,false,false,true,Transportation,Africa,South,male,nonsmoker,Married,297047614
4711,0,0,1,1,1,1,0,1,1,1,6,2,1,3,20,22,53,67,96,759,274863,217919,false,false,false,Media and Advertising,LATAM,Texas,female,smoker,Married,251673600
4712,0,0,0,1,1,1,0,1,1,2,5,4,6,1,1,70,50,50,66,819,30452,223140,false,false,false,Hospitality,China,New York,male,smoker,Divorced,319062161
4713,0,0,1,1,0,0,0,0,1,1,6,2,0,4,1,56,13,32,84,761,28083,195403,false,false,false,Media and Advertising,US,NE,female,nonsmoker,Married,400717827
4714,0,0,0,1,1,1,0,0,1,1,1,0,7,1,1,26,58,19,82,653,77580,290035,false,false,false,Education,Other,New York,male,smoker,Married,469579479
4715,0,0,1,0,0,1,1,1,0,1,3,1,2,2,1,35,43,36,84,789,22788,198682,false,false,false,Energy,EU,Florida,female,smoker,Married,710625623
4716,0,0,1,0,1,1,0,1,0,2,4,4,4,7,1,73,69,36,63,709,41240,412522,false,false,true,Hospitality,Africa,West,female,smoker,Divorced,987352426
4717,0,0,0,0,1,0,0,1,1,1,5,1,1,3,1,41,16,35,92,718,108223,222529,false,false,true,Energy,LATAM,Texas,male,nonsmoker,Married,366967696
4718,0,0,0,1,1,1,1,1,1,1,3,6,3,2,1,19,48,38,99,757,254334,396598,false,false,true,Manufacturing,Middle East,Florida,male,smoker,Married,649125214
4719,0,0,0,1,1,1,1,0,0,1,1,1,2,5,1,37,51,65,95,622,48161,469593,false,false,false,Energy,EU,South,male,smoker,Married,578262473
4720,0,0,0,0,0,1,0,1,0,2,2,7,5,2,16,21,33,50,83,743,39445,312566,true,false,false,Financial Services,India,Florida,male,smoker,Divorced,637893482
4721,0,0,0,0,1,1,1,1,0,1,7,7,0,3,1,37,2,40,98,800,197407,103779,false,false,true,Financial Services,US,Texas,male,smoker,Married,699728002
4722,0,0,0,1,0,0,1,0,0,1,6,6,7,1,1,47,60,48,77,836,87734,281034,false,false,false,Manufacturing,Other,New York,male,nonsmoker,Married,253766478
4723,0,0,0,1,1,0,0,1,1,2,4,3,7,4,1,38,45,2,94,708,124841,398862,false,false,false,Transportation,Other,NE,male,nonsmoker,Divorced,668397577
4724,0,0,1,1,0,0,0,1,1,2,5,3,1,5,1,44,74,41,85,748,76892,237153,false,false,false,Transportation,LATAM,South,female,nonsmoker,Divorced,757665813
4725,0,0,0,0,1,0,0,1,1,1,7,3,1,3,1,36,16,27,89,754,430637,910712,false,false,true,Transportation,LATAM,Texas,male,nonsmoker,Married,829415001
4726,0,0,1,1,0,0,0,0,0,1,5,3,3,0,4,64,44,7,90,817,47313,323523,false,false,false,Transportation,Middle East,California,female,nonsmoker,Married,568305090
4727,0,0,0,1,1,0,1,1,0,1,3,2,7,0,1,31,41,45,61,719,43767,228802,false,false,false,Media and Advertising,Other,California,male,nonsmoker,Married,377860461
4728,0,0,0,1,1,1,0,0,0,1,1,2,2,6,5,69,27,36,82,785,62182,336636,false,false,false,Media and Advertising,EU,MidWest,male,smoker,Married,620838545
4729,0,0,1,1,1,0,1,1,0,1,2,0,2,5,1,53,35,34,92,749,40175,107291,false,false,false,Education,EU,South,female,nonsmoker,Married,973035788
4730,0,0,1,0,1,1,1,1,0,0,5,0,5,3,1,36,39,12,96,780,17791,492162,false,false,false,Education,India,Texas,female,smoker,Single,807144478
4731,0,0,0,0,1,0,0,1,0,1,3,2,5,5,3,45,49,32,90,842,402342,265759,false,false,true,Media and Advertising,India,South,male,nonsmoker,Married,132719503
4732,0,0,0,0,1,1,0,1,0,2,2,5,7,4,1,47,60,6,94,723,43825,466637,false,false,false,Healthcare,Other,NE,male,smoker,Divorced,433387308
4733,0,0,1,0,0,0,0,1,1,2,0,2,3,4,1,42,51,14,96,828,209554,422092,false,false,false,Media and Advertising,Middle East,NE,female,nonsmoker,Divorced,220190974
4734,0,0,1,1,1,0,0,1,0,1,2,1,4,3,1,41,57,18,81,548,549,146435,false,false,false,Energy,Africa,Texas,female,nonsmoker,Married,979019262
4735,0,0,0,1,1,0,1,1,1,1,3,2,6,4,1,21,53,44,95,723,5615,281742,false,false,false,Media and Advertising,China,NE,male,nonsmoker,Married,948264756
4736,0,0,0,1,1,0,0,0,1,1,4,4,7,1,1,58,2,62,81,716,4213,166285,false,false,false,Hospitality,Other,New York,male,nonsmoker,Married,313106775
4737,0,0,0,1,1,1,0,0,1,1,5,4,6,0,30,38,95,29,79,794,59322,153566,false,false,false,Hospitality,China,California,male,smoker,Married,556936161
4738,0,0,0,0,1,1,0,1,0,0,2,1,6,1,2,31,20,74,81,761,165593,152636,false,false,false,Energy,China,New York,male,smoker,Single,582500901
4739,0,0,0,1,1,0,0,0,0,1,0,5,1,5,36,22,61,48,34,689,1584,60616,false,false,true,Healthcare,LATAM,South,male,nonsmoker,Married,806501810
4740,0,0,0,1,1,0,1,1,1,2,2,6,7,5,3,66,40,53,34,769,217435,253591,false,false,false,Manufacturing,Other,South,male,nonsmoker,Divorced,619862997
4741,0,0,0,1,1,1,0,0,0,1,7,7,7,4,1,58,22,31,88,643,92723,249717,false,false,false,Financial Services,Other,NE,male,smoker,Married,794283085
4742,0,0,1,0,1,0,0,1,1,1,1,1,3,1,1,26,37,41,89,797,91128,80973,false,false,false,Energy,Middle East,New York,female,nonsmoker,Married,355250150
4743,0,0,1,1,1,0,1,0,0,1,1,5,1,0,1,26,3,8,71,618,21808,161698,false,false,true,Healthcare,LATAM,California,female,nonsmoker,Married,508463622
4744,0,0,0,0,1,1,0,0,1,2,2,3,1,6,2,40,50,75,82,728,10860,223641,false,true,false,Transportation,LATAM,MidWest,male,smoker,Divorced,183094340
4745,0,0,0,1,0,1,1,1,0,1,0,6,7,1,1,70,62,45,94,784,42450,101466,false,true,true,Manufacturing,Other,New York,male,smoker,Married,282800017
4746,0,0,0,0,0,0,0,1,0,1,6,1,6,4,1,43,50,45,95,682,21297,284756,false,false,false,Energy,China,NE,male,nonsmoker,Married,320984907
4747,0,0,0,0,1,1,1,0,0,1,1,3,5,4,1,45,79,22,90,790,16259,125640,false,false,true,Transportation,India,NE,male,smoker,Married,293944130
4748,0,0,1,0,1,0,0,1,1,2,4,4,2,4,2,42,10,52,96,763,496523,92030,false,false,true,Hospitality,EU,NE,female,nonsmoker,Divorced,761038925
4749,0,0,0,1,0,0,0,1,1,1,4,1,1,6,1,26,68,57,82,669,21123,50247,false,false,false,Energy,LATAM,MidWest,male,nonsmoker,Married,713394744
4750,0,0,0,0,1,1,0,1,1,1,1,7,3,5,1,19,43,17,88,709,15106,153759,false,false,true,Financial Services,Middle East,South,male,smoker,Married,356072767
4751,0,0,0,1,1,1,0,1,0,2,1,6,3,3,1,70,12,11,60,850,106545,444919,false,false,true,Manufacturing,Middle East,Texas,male,smoker,Divorced,370243040
4752,0,0,1,0,0,0,0,1,0,1,4,1,7,5,2,34,48,46,83,783,155618,276660,false,false,false,Energy,Other,South,female,nonsmoker,Married,140338044
4753,0,0,0,0,0,1,0,0,0,1,1,1,6,7,1,36,40,68,88,720,48183,74134,false,false,false,Energy,China,West,male,smoker,Married,941977393
4754,0,0,0,1,1,0,1,1,0,1,0,7,6,0,1,34,55,40,83,846,22275,186095,false,false,false,Financial Services,China,California,male,nonsmoker,Married,155818018
4755,0,0,1,1,1,1,1,1,1,1,6,0,7,2,1,24,53,59,58,557,11527,328526,false,false,true,Education,Other,Florida,female,smoker,Married,836001930
4756,0,0,0,0,1,1,0,0,0,2,0,5,6,1,1,70,27,51,81,592,442037,354992,false,false,false,Healthcare,China,New York,male,smoker,Divorced,886750793
4757,0,0,0,1,0,0,0,0,1,1,3,0,2,2,1,24,46,58,100,766,6803,212245,false,false,true,Education,EU,Florida,male,nonsmoker,Married,350942197
4758,0,0,1,1,1,1,0,0,0,0,2,4,1,7,1,68,110,38,84,668,26210,400409,false,true,false,Hospitality,LATAM,West,female,smoker,Single,236488298
4759,0,0,1,1,1,1,0,1,0,1,2,2,3,5,20,79,1,41,99,716,66567,523103,false,false,false,Media and Advertising,Middle East,South,female,smoker,Married,636906068
4760,0,0,0,0,1,1,0,1,0,1,5,2,7,4,8,29,72,63,87,738,39693,946466,false,false,false,Media and Advertising,Other,NE,male,smoker,Married,480308283
4761,0,0,0,0,1,0,0,1,1,1,4,2,7,5,1,23,50,37,60,778,58442,123217,false,true,false,Media and Advertising,Other,South,male,nonsmoker,Married,893222455
4762,0,0,0,1,1,0,0,1,1,1,4,5,7,5,20,24,35,61,43,708,90570,295979,false,false,false,Healthcare,Other,South,male,nonsmoker,Married,310979851
4763,0,0,0,0,1,1,0,0,1,2,5,1,6,1,1,37,80,50,84,772,29930,481239,false,false,false,Energy,China,New York,male,smoker,Divorced,234086777
4764,0,0,0,0,1,0,0,1,1,2,4,6,6,6,1,57,85,10,83,722,57259,173765,false,true,true,Manufacturing,China,MidWest,male,nonsmoker,Divorced,680605031
4765,0,0,0,0,0,1,0,1,0,1,2,3,0,1,1,30,16,42,99,614,207388,189011,false,false,false,Transportation,US,New York,male,smoker,Married,477804807
4766,0,0,1,0,1,0,1,0,1,2,1,5,7,1,1,34,34,36,97,782,31127,238543,false,false,true,Healthcare,Other,New York,female,nonsmoker,Divorced,669240094
4767,0,0,1,0,1,0,0,0,0,1,2,2,5,7,1,33,97,42,96,804,23639,431009,false,false,false,Media and Advertising,India,West,female,nonsmoker,Married,582965330
4768,0,0,1,1,1,0,0,0,1,2,2,5,2,2,1,28,54,42,48,729,4245,70982,false,false,true,Healthcare,EU,Florida,female,nonsmoker,Divorced,562137702
4769,0,0,1,1,1,0,0,1,1,1,3,7,6,6,2,39,18,74,86,783,35386,225454,true,false,false,Financial Services,China,MidWest,female,nonsmoker,Married,812150075
4770,0,0,0,1,1,0,0,1,1,2,1,2,2,2,1,71,1,5,88,806,417162,252488,false,false,true,Media and Advertising,EU,Florida,male,nonsmoker,Divorced,221275980
4771,0,0,0,1,1,0,0,1,0,2,0,7,7,1,2,69,87,16,98,759,150386,233992,false,false,false,Financial Services,Other,New York,male,nonsmoker,Divorced,892415887
4772,0,0,1,1,1,0,0,0,0,1,2,3,4,4,1,35,53,12,86,715,47777,117349,false,false,false,Transportation,Africa,NE,female,nonsmoker,Married,832561958
4773,0,0,0,0,0,1,0,1,0,0,1,2,5,3,6,24,84,27,90,846,158198,473028,false,false,false,Media and Advertising,India,Texas,male,smoker,Single,550674808
4774,0,0,1,0,1,1,0,0,1,1,1,4,6,2,1,19,54,37,100,524,7044,204706,false,false,false,Hospitality,China,Florida,female,smoker,Married,235657160
4775,0,0,1,1,1,1,0,0,0,1,4,1,2,2,1,43,51,45,29,548,36910,296338,false,false,false,Energy,EU,Florida,female,smoker,Married,671771118
4776,0,0,1,0,1,0,1,0,0,2,4,4,4,5,6,39,83,12,95,749,8782,427882,false,false,true,Hospitality,Africa,South,female,nonsmoker,Divorced,701607055
4777,0,0,1,1,1,0,0,1,1,1,3,7,7,6,1,34,38,15,60,744,28664,163251,false,false,true,Financial Services,Other,MidWest,female,nonsmoker,Married,766682166
4778,0,0,0,0,1,0,0,1,0,1,1,1,2,7,1,56,53,18,73,828,182575,97116,false,false,true,Energy,EU,West,male,nonsmoker,Married,814606042
4779,0,0,0,1,0,0,0,1,1,2,6,1,6,2,1,35,33,14,56,744,32064,743422,false,false,false,Energy,China,Florida,male,nonsmoker,Divorced,652018340
4780,0,0,1,0,0,0,0,1,1,2,5,5,4,5,23,33,25,25,99,653,10875,217386,false,true,false,Healthcare,Africa,South,female,nonsmoker,Divorced,290231870
4781,0,0,1,0,0,0,0,1,1,1,5,2,1,0,1,19,66,10,71,803,62707,243737,false,false,false,Media and Advertising,LATAM,California,female,nonsmoker,Married,739817400
4782,0,0,1,1,1,0,0,0,0,1,6,5,2,0,1,41,49,42,92,722,45159,235453,false,true,true,Healthcare,EU,California,female,nonsmoker,Married,208829615
4783,0,0,1,1,1,1,0,0,0,1,1,6,4,6,1,39,15,7,90,754,34575,322052,false,false,false,Manufacturing,Africa,MidWest,female,smoker,Married,729648959
4784,0,0,0,0,1,1,1,1,0,1,1,4,4,1,1,75,15,20,95,710,36983,102924,false,false,true,Hospitality,Africa,New York,male,smoker,Married,205872046
4785,0,0,0,0,0,0,1,1,0,0,1,1,7,6,1,42,28,40,92,703,222267,236799,false,false,true,Energy,Other,MidWest,male,nonsmoker,Single,454467055
4786,0,0,0,0,1,1,0,1,0,2,0,1,1,4,1,28,4,45,95,791,306807,258360,false,false,true,Energy,LATAM,NE,male,smoker,Divorced,851306970
4787,0,0,0,0,1,0,0,1,0,1,5,7,7,4,1,44,81,66,86,765,356840,422674,false,false,false,Financial Services,Other,NE,male,nonsmoker,Married,457919358
4788,0,0,1,0,1,0,0,1,1,1,1,3,2,1,1,43,9,37,99,798,80852,100486,false,false,false,Transportation,EU,New York,female,nonsmoker,Married,855540099
4789,0,0,0,1,1,1,0,1,0,1,3,6,4,7,14,24,74,6,92,676,7068,223095,false,false,true,Manufacturing,Africa,West,male,smoker,Married,188667994
4790,0,0,0,1,0,1,0,1,0,1,4,3,6,4,40,40,89,2,91,760,60150,925368,false,false,false,Transportation,China,NE,male,smoker,Married,914515370
4791,0,0,1,1,1,0,0,1,1,1,3,1,3,4,2,77,40,40,84,705,185894,375800,false,false,false,Energy,Middle East,NE,female,nonsmoker,Married,681903803
4792,0,0,1,0,0,1,0,1,1,0,0,2,2,3,1,50,51,43,78,684,45240,449512,false,false,false,Media and Advertising,EU,Texas,female,smoker,Single,609809759
4793,0,0,0,0,0,1,0,1,1,1,0,1,6,1,1,26,92,70,97,791,26633,264437,false,false,false,Energy,China,New York,male,smoker,Married,144773503
4794,0,0,1,0,1,0,0,1,1,1,4,5,1,1,1,42,17,9,95,756,43079,921442,false,false,false,Healthcare,LATAM,New York,female,nonsmoker,Married,519576992
4795,0,0,1,1,0,0,0,1,1,1,0,1,2,2,1,36,87,49,63,807,2961,277835,false,false,false,Energy,EU,Florida,female,nonsmoker,Married,518158451
4796,0,0,1,0,0,0,0,1,0,1,2,2,7,3,1,60,23,38,96,731,239418,79522,false,false,false,Media and Advertising,Other,Texas,female,nonsmoker,Married,703176558
4797,0,0,0,1,1,0,0,1,1,2,3,4,2,7,1,73,16,48,90,707,61396,129449,false,true,false,Hospitality,EU,West,male,nonsmoker,Divorced,792792429
4798,0,0,0,0,1,1,0,0,1,1,4,4,5,5,1,25,41,33,67,724,158680,196330,false,false,false,Hospitality,India,South,male,smoker,Married,909755426
4799,0,0,0,0,0,0,1,1,1,0,1,0,3,3,1,49,81,11,89,792,42695,222301,false,false,false,Education,Middle East,Texas,male,nonsmoker,Single,604126417
4800,0,0,1,1,0,0,0,1,1,1,2,4,1,3,1,38,65,33,88,735,15220,71103,false,false,false,Hospitality,LATAM,Texas,female,nonsmoker,Married,460977005
4801,0,0,1,1,0,0,0,0,0,0,3,5,4,3,1,40,35,56,57,735,249591,618446,false,true,false,Healthcare,Africa,Texas,female,nonsmoker,Single,424222050
4802,0,0,1,0,0,0,0,0,1,1,1,2,0,3,1,61,17,46,76,789,25214,176797,false,false,false,Media and Advertising,US,Texas,female,nonsmoker,Married,622268177
4803,0,0,0,0,1,0,0,0,0,2,4,2,2,1,1,35,28,45,61,770,21290,588914,false,false,false,Media and Advertising,EU,New York,male,nonsmoker,Divorced,549812466
4804,0,0,1,1,0,0,1,0,0,1,0,3,7,3,5,20,30,47,94,783,12199,52881,false,false,true,Transportation,Other,Texas,female,nonsmoker,Married,529735561
4805,0,0,0,1,1,0,0,1,0,1,4,1,5,5,18,57,60,57,84,828,162253,153501,false,false,false,Energy,India,South,male,nonsmoker,Married,679369615
4806,0,0,0,0,1,0,0,1,1,1,6,1,6,4,1,37,53,55,61,845,131155,185724,false,false,false,Energy,China,NE,male,nonsmoker,Married,208159307
4807,0,0,1,0,0,0,0,0,1,2,5,2,2,4,1,19,14,44,95,723,137961,203996,false,false,false,Media and Advertising,EU,NE,female,nonsmoker,Divorced,742135813
4808,0,0,0,1,1,0,0,1,0,2,1,1,2,1,1,20,95,37,90,820,166889,318574,false,false,false,Energy,EU,New York,male,nonsmoker,Divorced,840183394
4809,0,0,0,0,1,0,0,0,0,2,5,3,4,5,3,45,26,73,96,809,9323,174320,false,false,false,Transportation,Africa,South,male,nonsmoker,Divorced,527001820
4810,0,0,0,1,0,0,0,1,1,2,1,7,2,5,1,41,13,35,92,765,7036,260291,false,false,true,Financial Services,EU,South,male,nonsmoker,Divorced,925377130
4811,0,0,1,0,0,0,0,1,1,1,2,5,0,5,1,52,94,66,98,720,32306,85563,false,false,false,Healthcare,US,South,female,nonsmoker,Married,290588839
4812,0,0,0,0,1,0,0,0,0,2,5,5,7,4,1,31,68,18,56,793,4227,204051,false,false,true,Healthcare,Other,NE,male,nonsmoker,Divorced,931398018
4813,0,0,0,0,1,1,0,1,1,2,7,2,7,2,1,29,2,44,97,603,81899,167843,false,false,false,Media and Advertising,Other,Florida,male,smoker,Divorced,550047331
4814,0,0,0,0,0,1,0,0,0,1,4,2,4,3,11,24,54,28,100,806,13224,180841,false,false,false,Media and Advertising,Africa,Texas,male,smoker,Married,601355421
4815,0,0,1,1,0,0,1,1,0,1,2,4,3,3,1,40,73,37,93,721,31955,282383,false,false,false,Hospitality,Middle East,Texas,female,nonsmoker,Married,824701581
4816,0,0,1,1,1,0,0,1,1,2,3,2,7,4,3,29,34,34,42,519,472081,942125,false,false,false,Media and Advertising,Other,NE,female,nonsmoker,Divorced,867715327
4817,0,0,0,1,0,0,0,0,0,2,5,7,3,5,18,79,54,33,83,797,21478,80060,false,false,false,Financial Services,Middle East,South,male,nonsmoker,Divorced,936246414
4818,0,0,0,0,1,0,0,1,0,1,7,1,0,3,1,34,23,43,81,773,409373,86913,false,false,false,Energy,US,Texas,male,nonsmoker,Married,484585331
4819,0,0,0,0,0,0,0,0,1,1,0,5,3,6,18,19,52,22,63,780,45728,228628,false,false,false,Healthcare,Middle East,MidWest,male,nonsmoker,Married,736813573
4820,0,0,0,1,0,0,0,0,1,2,1,3,2,5,14,25,32,27,85,649,6427,267235,false,false,false,Transportation,EU,South,male,nonsmoker,Divorced,427915147
4821,0,0,0,1,1,0,0,1,1,1,1,1,7,4,1,46,35,8,85,816,131708,98192,false,false,false,Energy,Other,NE,male,nonsmoker,Married,625208296
4822,0,0,0,1,1,1,0,0,1,1,2,4,3,7,1,42,47,71,62,769,368829,86176,false,false,false,Hospitality,Middle East,West,male,smoker,Married,932419781
4823,0,0,0,0,1,0,1,1,0,1,0,0,3,4,1,65,45,31,63,817,215527,467523,false,false,false,Education,Middle East,NE,male,nonsmoker,Married,272423816
4824,0,0,0,1,0,0,0,1,0,1,2,1,2,0,21,40,70,18,88,720,162268,298477,false,false,true,Energy,EU,California,male,nonsmoker,Married,679135566
4825,0,0,1,1,1,0,0,0,1,2,0,2,7,4,1,36,57,41,82,737,10921,353256,false,false,false,Media and Advertising,Other,NE,female,nonsmoker,Divorced,553125348
4826,0,0,1,1,0,1,0,1,1,1,2,5,7,0,1,44,7,45,82,545,11213,84771,false,false,true,Healthcare,Other,California,female,smoker,Married,308190196
4827,0,0,0,0,1,0,0,1,1,1,2,0,2,5,1,28,65,72,81,704,18452,231659,false,false,true,Education,EU,South,male,nonsmoker,Married,313252097
4828,0,0,0,0,1,1,1,0,1,2,2,2,2,1,1,24,10,69,73,848,20978,282816,false,false,false,Media and Advertising,EU,New York,male,smoker,Divorced,851018791
4829,0,0,1,1,1,0,0,1,0,0,1,4,3,7,1,45,43,37,92,731,450043,189794,false,false,false,Hospitality,Middle East,West,female,nonsmoker,Single,577667870
4830,0,0,1,1,0,0,0,1,1,1,4,5,3,3,39,76,48,60,95,770,41449,402001,false,false,false,Healthcare,Middle East,Texas,female,nonsmoker,Married,346647104
4831,0,0,0,0,1,0,0,0,0,2,1,1,6,6,3,45,63,33,84,711,45103,78941,false,false,true,Energy,China,MidWest,male,nonsmoker,Divorced,619110296
4832,0,0,0,1,1,0,0,1,1,1,0,2,2,3,1,39,35,18,68,751,383972,296935,false,false,false,Media and Advertising,EU,Texas,male,nonsmoker,Married,139828443
4833,0,0,0,0,0,0,1,1,0,1,4,6,1,1,1,41,44,64,82,846,24021,298827,false,false,false,Manufacturing,LATAM,New York,male,nonsmoker,Married,645255452
4834,0,0,0,1,1,1,1,0,0,1,3,7,0,1,3,37,4,46,82,775,36115,276997,false,false,true,Financial Services,US,New York,male,smoker,Married,596856940
4835,0,0,0,0,0,0,0,1,0,1,0,6,6,5,2,44,35,75,100,738,37566,59147,false,false,false,Manufacturing,China,South,male,nonsmoker,Married,612116041
4836,0,0,0,0,0,1,0,1,1,1,4,1,5,4,2,66,53,33,98,775,28175,164315,false,false,false,Energy,India,NE,male,smoker,Married,939303690
4837,0,0,1,1,1,1,0,1,1,1,1,1,2,7,1,37,33,69,67,607,38035,911659,false,false,false,Energy,EU,West,female,smoker,Married,815742293
4838,0,0,0,1,1,0,1,1,1,1,5,6,6,1,29,36,33,42,62,723,24230,165573,false,false,false,Manufacturing,China,New York,male,nonsmoker,Married,729214434
4839,0,0,0,0,1,0,1,0,0,2,3,4,5,5,26,42,43,55,88,623,442746,913282,false,false,false,Hospitality,India,South,male,nonsmoker,Divorced,932113400
4840,0,0,0,1,1,0,0,1,1,0,4,5,7,1,1,49,91,32,83,729,471697,281831,false,false,true,Healthcare,Other,New York,male,nonsmoker,Single,526206608
4841,0,0,1,1,1,0,0,0,1,1,4,2,2,4,1,30,51,46,98,844,306425,71606,false,false,false,Media and Advertising,EU,NE,female,nonsmoker,Married,563327106
4842,0,0,0,1,1,0,0,0,1,1,1,5,4,5,1,20,43,58,51,741,13958,210886,false,false,false,Healthcare,Africa,South,male,nonsmoker,Married,310642815
4843,0,0,0,1,1,0,0,0,0,1,1,1,6,5,3,32,43,56,98,835,90934,134191,false,false,false,Energy,China,South,male,nonsmoker,Married,864382316
4844,0,0,1,0,1,0,0,1,1,2,2,4,6,3,1,50,54,50,87,784,9173,249825,false,false,false,Hospitality,China,Texas,female,nonsmoker,Divorced,632311912
4845,0,0,1,0,0,0,0,1,0,1,1,2,6,0,19,34,39,46,88,771,24200,496015,false,false,false,Media and Advertising,China,California,female,nonsmoker,Married,738745644
4846,0,0,1,1,1,0,0,1,0,2,2,4,5,3,1,51,93,32,83,800,458015,286553,false,false,false,Hospitality,India,Texas,female,nonsmoker,Divorced,281967413
4847,0,0,1,1,1,0,0,0,1,1,4,2,0,4,1,66,7,64,81,724,351954,232103,false,false,false,Media and Advertising,US,NE,female,nonsmoker,Married,731880865
4848,0,0,0,0,1,0,0,1,1,1,2,3,5,5,1,28,60,60,90,706,406817,203387,false,false,false,Transportation,India,South,male,nonsmoker,Married,813536334
4849,0,0,0,0,1,0,0,0,0,2,6,4,7,3,1,37,28,31,84,828,129564,76353,false,true,true,Hospitality,Other,Texas,male,nonsmoker,Divorced,203904993
4850,0,0,1,0,1,0,1,1,0,1,6,6,0,5,1,27,84,40,81,801,40281,397270,false,false,false,Manufacturing,US,South,female,nonsmoker,Married,822889760
4851,0,0,1,0,0,0,0,0,0,2,5,7,0,0,1,32,33,54,89,721,20030,130037,false,false,false,Financial Services,US,California,female,nonsmoker,Divorced,665459373
4852,0,0,0,0,1,0,1,1,1,1,2,5,3,6,27,45,36,28,87,790,23411,148644,false,false,true,Healthcare,Middle East,MidWest,male,nonsmoker,Married,922820418
4853,0,0,0,1,1,1,0,1,1,1,1,2,4,5,1,44,7,55,99,732,106932,215274,false,false,false,Media and Advertising,Africa,South,male,smoker,Married,789957178
4854,0,0,0,0,1,1,0,0,0,1,4,1,3,2,1,25,56,25,97,706,37976,87675,false,false,false,Energy,Middle East,Florida,male,smoker,Married,293288926
4855,0,0,0,0,0,1,0,1,1,1,1,4,5,2,1,25,60,31,90,770,20158,290400,false,false,false,Hospitality,India,Florida,male,smoker,Married,451186491
4856,0,0,0,1,1,0,0,1,0,1,1,2,3,7,5,30,60,3,90,819,205054,254853,false,false,false,Media and Advertising,Middle East,West,male,nonsmoker,Married,378577740
4857,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,21,89,56,66,764,25613,404685,false,false,true,Education,LATAM,New York,male,nonsmoker,Married,716665851
4858,0,0,1,1,1,0,0,1,1,2,1,3,2,2,21,59,51,10,87,719,21471,253717,false,true,true,Transportation,EU,Florida,female,nonsmoker,Divorced,168525372
4859,0,0,0,0,1,1,0,1,1,0,1,7,7,2,1,28,32,20,99,696,11636,331508,false,false,false,Financial Services,Other,Florida,male,smoker,Single,695520960
4860,0,0,0,0,0,1,0,1,1,1,0,1,6,0,3,27,80,43,82,611,9880,215443,false,false,true,Energy,China,California,male,smoker,Married,413262080
4861,0,0,1,1,1,1,0,1,0,1,1,4,3,2,1,25,39,48,78,739,237159,248794,false,false,false,Hospitality,Middle East,Florida,female,smoker,Married,975635160
4862,0,0,0,1,0,0,0,1,0,2,2,4,3,5,1,37,92,59,93,746,198349,653838,false,false,false,Hospitality,Middle East,South,male,nonsmoker,Divorced,691439150
4863,0,0,0,0,0,0,0,0,0,2,4,7,1,6,1,50,60,38,92,759,126408,268161,false,false,false,Financial Services,LATAM,MidWest,male,nonsmoker,Divorced,682291813
4864,0,0,1,0,0,0,0,1,0,1,1,2,4,7,1,26,58,17,82,724,32302,249096,false,true,true,Media and Advertising,Africa,West,female,nonsmoker,Married,510538654
