account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,marital_status,num_dependents,job_industry,citizenship,region,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn
4433,4,0,1,1,1,0,1,0,1,1,5,5,5,4,1,66,55,0,66,793,70265,68264,false,false,true,Healthcare,India,NE,female,nonsmoker,Married,562205879
4434,4,0,1,1,1,1,0,1,0,2,5,4,5,5,2,66,16,24,70,422,419322,101072,true,false,false,Hospitality,India,South,female,smoker,Divorced,149256420
4435,4,0,0,1,1,1,0,1,1,1,5,5,7,4,40,24,28,29,74,765,321914,321957,false,true,false,Healthcare,Other,NE,male,smoker,Married,510731963
4436,4,0,1,1,1,0,0,0,1,1,3,3,1,4,13,52,22,44,85,605,75114,964966,false,true,true,Transportation,LATAM,NE,female,nonsmoker,Married,617555497
4437,4,0,0,1,1,1,0,1,1,1,0,2,4,3,6,72,94,33,94,832,76542,247497,false,false,true,Media and Advertising,Africa,Texas,male,smoker,Married,838228807
4438,4,0,0,0,0,0,1,0,1,1,1,2,1,0,1,35,3,43,96,742,465123,800789,false,false,false,Media and Advertising,LATAM,California,male,nonsmoker,Married,323237903
4439,4,0,0,0,0,0,1,0,1,2,4,4,5,1,1,24,49,28,74,776,35008,54586,true,false,true,Hospitality,India,New York,male,nonsmoker,Divorced,492203247
4440,4,0,1,0,1,0,0,1,1,1,1,0,6,6,19,22,10,32,79,689,450518,141522,false,false,false,Education,China,MidWest,female,nonsmoker,Married,974335262
4441,4,0,1,1,1,0,0,1,1,0,6,5,5,1,2,19,26,37,17,754,474342,86597,false,false,false,Healthcare,India,New York,female,nonsmoker,Single,936265398
4442,4,0,0,0,1,0,1,0,0,1,4,2,1,1,1,25,72,36,92,795,56475,261401,false,true,false,Media and Advertising,LATAM,New York,male,nonsmoker,Married,631811951
4443,4,0,1,0,1,1,0,1,1,1,6,5,4,6,8,70,57,43,84,468,303286,332238,false,false,true,Healthcare,Africa,MidWest,female,smoker,Married,210240051
4444,4,0,1,1,1,1,0,0,1,1,3,4,7,7,1,37,18,41,97,749,201959,252762,false,true,true,Hospitality,Other,West,female,smoker,Married,737965239
4445,4,0,1,1,1,1,1,1,0,2,6,5,2,1,1,44,17,70,12,744,102206,262818,false,false,false,Healthcare,EU,New York,female,smoker,Divorced,732124365
4446,4,0,0,1,1,0,0,1,1,2,4,4,0,4,1,57,24,72,63,771,56700,273420,false,false,false,Hospitality,US,NE,male,nonsmoker,Divorced,566782829
4447,4,0,0,1,1,1,1,0,1,1,0,4,1,0,1,49,16,39,85,769,123773,266618,true,true,true,Hospitality,LATAM,California,male,smoker,Married,927769896
4448,4,0,0,0,1,0,1,1,0,1,3,3,2,5,1,52,41,37,99,760,29978,412286,false,false,true,Transportation,EU,South,male,nonsmoker,Married,625184392
4449,4,0,0,1,1,0,0,1,1,1,4,5,3,5,1,44,52,75,93,755,195351,96605,false,true,false,Healthcare,Middle East,South,male,nonsmoker,Married,365549426
4450,4,0,1,1,0,1,0,1,0,1,4,1,2,2,1,35,71,41,86,819,35226,127508,false,false,true,Energy,EU,Florida,female,smoker,Married,596438323
4451,4,0,1,1,0,0,0,1,1,1,3,3,0,1,1,74,20,50,100,778,9494,135102,true,false,false,Transportation,US,New York,female,nonsmoker,Married,830374212
4452,4,0,0,0,1,1,0,1,1,2,0,1,1,4,19,21,19,34,82,783,25839,878716,false,false,false,Energy,LATAM,NE,male,smoker,Divorced,679753562
4453,4,0,1,1,1,0,1,1,1,1,5,0,4,7,14,22,83,27,62,573,4639,364307,true,true,true,Education,Africa,West,female,nonsmoker,Married,659802722
4454,4,0,0,0,1,1,1,1,1,1,0,6,5,5,18,35,32,34,89,650,423540,111013,false,true,true,Manufacturing,India,South,male,smoker,Married,123869011
4455,4,0,1,1,1,0,1,1,1,1,0,4,5,4,1,45,5,63,99,824,26354,75440,false,false,false,Hospitality,India,NE,female,nonsmoker,Married,541323054
4456,4,0,1,0,1,0,0,1,0,1,1,4,2,5,19,23,29,47,85,757,25987,419015,false,false,false,Hospitality,EU,South,female,nonsmoker,Married,573317794
4457,4,0,1,1,0,0,0,1,1,0,6,4,1,5,15,65,96,32,62,761,142753,109649,true,false,false,Hospitality,LATAM,South,female,nonsmoker,Single,653590122
4458,4,0,0,1,1,0,0,1,0,2,0,5,7,0,1,68,78,54,72,681,469375,272561,false,false,false,Healthcare,Other,California,male,nonsmoker,Divorced,574826360
4459,4,0,1,0,0,1,0,0,0,1,6,3,6,2,22,74,3,20,98,678,20066,148245,false,false,false,Transportation,China,Florida,female,smoker,Married,362046002
4460,4,0,1,1,1,0,0,0,0,1,7,3,6,5,17,79,33,34,89,817,206391,110271,true,false,false,Transportation,China,South,female,nonsmoker,Married,755989131
4461,4,0,1,1,1,0,1,1,0,2,2,5,3,3,1,60,58,31,84,476,80231,65013,false,false,false,Healthcare,Middle East,Texas,female,nonsmoker,Divorced,708026956
4462,4,0,0,1,1,1,0,1,1,1,4,4,5,3,1,80,75,42,75,715,31301,97925,false,false,false,Hospitality,India,Texas,male,smoker,Married,460537405
4463,4,0,0,1,1,0,0,1,0,1,3,6,5,2,27,54,19,27,62,809,407273,65249,false,true,false,Manufacturing,India,Florida,male,nonsmoker,Married,829507317
4464,4,0,0,1,1,0,0,1,0,1,3,1,1,5,1,23,107,41,97,725,164172,103815,false,false,false,Energy,LATAM,South,male,nonsmoker,Married,586202058
4465,4,0,0,0,1,1,1,0,0,1,0,4,0,1,1,34,77,59,81,789,55074,170612,true,false,true,Hospitality,US,New York,male,smoker,Married,489251393
4466,4,0,1,1,1,0,1,1,0,2,0,6,7,5,2,21,77,32,92,684,70373,297143,false,false,false,Manufacturing,Other,South,female,nonsmoker,Divorced,596545805
4467,4,0,1,0,1,0,1,1,1,2,6,4,1,2,1,67,2,56,70,661,9141,274701,false,true,false,Hospitality,LATAM,Florida,female,nonsmoker,Divorced,820765629
4468,4,0,0,1,1,1,1,0,1,1,0,4,7,1,1,22,44,49,70,682,186313,359414,false,false,true,Hospitality,Other,New York,male,smoker,Married,493430730
4469,4,0,0,1,1,1,0,0,1,0,2,4,1,0,1,41,71,32,6,789,372492,358567,false,true,false,Hospitality,LATAM,California,male,smoker,Single,225067585
4470,4,0,0,1,1,1,0,1,1,1,0,1,0,5,19,46,91,45,88,384,152873,835922,false,true,false,Energy,US,South,male,smoker,Married,776952270
4471,4,0,1,1,1,0,1,1,1,1,5,5,3,0,1,21,58,37,82,849,157254,191773,true,false,false,Healthcare,Middle East,California,female,nonsmoker,Married,322298815
4472,4,0,1,1,1,1,1,0,1,1,4,2,1,0,1,41,17,46,94,776,44000,274858,true,true,false,Media and Advertising,LATAM,California,female,smoker,Married,563110322
4473,4,0,1,1,1,1,0,1,0,1,7,3,3,5,15,32,101,49,15,710,340182,92435,false,false,true,Transportation,Middle East,South,female,smoker,Married,534571893
4474,4,0,1,1,0,1,1,0,1,1,7,2,1,4,16,40,63,4,90,716,193518,199615,false,false,false,Media and Advertising,LATAM,NE,female,smoker,Married,234504715
4475,4,0,0,1,0,1,0,0,1,1,3,6,7,1,1,50,115,48,80,595,55009,276271,true,false,true,Manufacturing,Other,New York,male,smoker,Married,711021172
4476,4,0,0,1,0,1,0,1,1,1,5,4,5,0,3,70,2,34,8,790,458715,762106,true,false,false,Hospitality,India,California,male,smoker,Married,559256585
4477,4,0,1,0,1,1,0,1,1,1,7,3,5,7,14,38,89,43,93,741,96687,312909,true,true,true,Transportation,India,West,female,smoker,Married,544081119
4478,4,0,1,0,1,1,0,1,0,2,5,3,4,0,26,31,56,4,69,792,38954,145986,true,false,true,Transportation,Africa,California,female,smoker,Divorced,189237889
4479,4,0,0,0,1,0,0,1,1,1,5,5,1,1,1,42,13,44,93,801,7580,257966,false,false,false,Healthcare,LATAM,New York,male,nonsmoker,Married,659319795
4480,4,0,0,0,1,1,0,1,1,1,7,1,1,2,1,38,35,59,85,675,6791,101850,false,false,true,Energy,LATAM,Florida,male,smoker,Married,463798869
4481,4,0,1,0,0,0,0,1,1,1,2,3,7,2,11,29,60,55,53,819,46775,90732,false,true,false,Transportation,Other,Florida,female,nonsmoker,Married,987177376
4482,4,0,1,0,0,0,1,1,0,1,1,2,0,5,1,59,64,59,68,729,153627,243878,false,false,true,Media and Advertising,US,South,female,nonsmoker,Married,860242819
4483,4,0,0,1,0,1,0,1,1,1,6,4,0,5,1,22,93,52,100,756,99046,142286,true,false,true,Hospitality,US,South,male,smoker,Married,936964533
4484,4,0,0,1,1,0,0,0,1,1,4,7,4,1,1,36,13,48,61,731,10011,314489,false,false,false,Financial Services,Africa,New York,male,nonsmoker,Married,215087127
4485,4,0,0,0,1,1,0,0,0,1,0,2,5,5,1,39,73,36,69,784,30502,280384,false,false,false,Media and Advertising,India,South,male,smoker,Married,232816175
4486,4,0,1,0,0,0,0,1,1,0,3,4,2,3,1,20,63,70,81,651,35344,138766,true,true,false,Hospitality,EU,Texas,female,nonsmoker,Single,218420617
4487,4,0,1,1,1,0,0,1,0,1,6,1,1,0,1,20,29,47,98,745,3133,370735,false,false,false,Energy,LATAM,California,female,nonsmoker,Married,755343304
4488,4,0,0,1,0,0,1,1,1,2,6,0,4,4,14,38,72,13,90,786,30213,105085,false,false,false,Education,Africa,NE,male,nonsmoker,Divorced,638563117
4489,4,0,1,0,0,0,0,1,0,1,6,4,6,1,1,23,46,46,82,693,399253,76547,true,false,true,Hospitality,China,New York,female,nonsmoker,Married,862736198
4490,4,0,0,1,1,0,0,1,1,1,3,5,0,4,1,21,40,8,88,783,445275,50940,false,true,false,Healthcare,US,NE,male,nonsmoker,Married,827414978
4491,4,0,0,0,0,1,1,1,0,1,3,3,1,5,1,30,67,35,94,771,4591,723538,false,true,true,Transportation,LATAM,South,male,smoker,Married,970319256
4492,4,0,0,1,1,0,1,1,0,1,2,2,3,5,1,28,35,49,79,693,156161,481711,false,true,false,Media and Advertising,Middle East,South,male,nonsmoker,Married,489035130
4493,4,0,1,0,0,1,0,1,0,1,1,0,4,7,1,65,40,36,89,669,418016,255132,false,false,true,Education,Africa,West,female,smoker,Married,533388096
4494,4,0,0,1,1,1,0,1,1,1,1,4,5,0,1,42,80,0,82,746,2614,338579,false,true,false,Hospitality,India,California,male,smoker,Married,959363054
4495,4,0,1,1,1,0,0,1,0,1,2,2,6,5,1,42,70,50,77,749,106687,364161,true,false,false,Media and Advertising,China,South,female,nonsmoker,Married,896020139
4496,4,0,1,0,1,0,0,1,0,1,7,1,6,1,1,43,35,8,62,701,31369,85782,false,false,false,Energy,China,New York,female,nonsmoker,Married,939100310
4497,4,0,1,1,0,0,0,0,1,1,4,5,1,5,1,22,90,10,11,725,450641,482038,false,false,true,Healthcare,LATAM,South,female,nonsmoker,Married,273540751
4498,4,0,1,0,1,0,0,1,0,1,4,1,0,7,1,33,104,22,86,761,263431,68256,false,true,true,Energy,US,West,female,nonsmoker,Married,209345439
4499,4,0,0,1,1,0,0,1,0,1,5,6,0,2,18,31,82,45,91,652,138641,180114,false,true,false,Manufacturing,US,Florida,male,nonsmoker,Married,755168040
4500,4,0,1,1,1,0,1,1,1,1,4,7,7,6,1,30,99,4,63,483,274089,116605,false,false,false,Financial Services,Other,MidWest,female,nonsmoker,Married,726032019
4501,4,0,0,1,1,0,0,0,0,1,5,2,1,4,6,68,1,64,83,738,39595,488349,false,false,false,Media and Advertising,LATAM,NE,male,nonsmoker,Married,491746325
4502,4,0,1,0,1,1,0,1,0,1,6,6,5,4,18,23,60,3,89,722,157522,334514,true,true,false,Manufacturing,India,NE,female,smoker,Married,380668284
4503,4,0,1,0,1,1,0,1,0,1,5,1,6,3,1,26,81,42,80,762,98929,131601,false,false,false,Energy,China,Texas,female,smoker,Married,656939367
4504,4,0,0,0,1,1,1,1,1,2,0,4,1,3,2,29,25,56,85,784,175913,284567,false,false,true,Hospitality,LATAM,Texas,male,smoker,Divorced,484775024
4505,4,0,1,1,1,0,0,1,0,2,1,2,4,1,3,27,80,35,91,728,28284,468617,true,false,true,Media and Advertising,Africa,New York,female,nonsmoker,Divorced,227578299
4506,4,0,1,0,1,0,0,1,1,1,4,3,1,2,1,19,35,54,82,787,16666,268894,true,false,false,Transportation,LATAM,Florida,female,nonsmoker,Married,853372493
4507,4,0,1,1,0,1,1,1,1,0,5,3,1,1,1,58,73,60,94,759,28902,157276,false,false,false,Transportation,LATAM,New York,female,smoker,Single,314226962
4508,4,0,0,0,1,1,1,1,0,1,0,4,6,0,3,65,43,40,96,715,314227,260807,true,false,false,Hospitality,China,California,male,smoker,Married,235497096
4509,4,0,0,0,1,1,0,1,0,1,4,3,4,4,2,43,12,48,81,804,98925,362823,true,false,false,Transportation,Africa,NE,male,smoker,Married,809443743
4510,4,0,1,0,1,1,0,0,1,2,7,4,4,3,1,29,22,52,22,823,42124,274096,false,true,true,Hospitality,Africa,Texas,female,smoker,Divorced,471971085
4511,4,0,0,0,1,0,0,0,0,1,5,3,4,3,27,58,92,43,94,838,27619,139438,false,true,true,Transportation,Africa,Texas,male,nonsmoker,Married,599022605
4512,4,0,0,1,1,0,1,1,1,1,5,5,1,4,1,43,19,51,84,753,30239,170459,false,false,true,Healthcare,LATAM,NE,male,nonsmoker,Married,475987496
4513,4,0,0,0,1,0,0,0,0,1,1,3,6,6,17,57,28,42,95,659,7425,180541,false,true,false,Transportation,China,MidWest,male,nonsmoker,Married,128968294
4514,4,0,0,1,1,1,1,1,1,1,4,6,1,0,1,67,79,32,73,731,15833,144665,true,true,false,Manufacturing,LATAM,California,male,smoker,Married,915321286
4515,4,0,1,0,1,0,0,1,0,1,4,6,0,3,4,34,89,47,73,707,180511,244708,false,true,true,Manufacturing,US,Texas,female,nonsmoker,Married,848909310
4516,4,0,1,0,1,1,0,1,1,1,4,3,5,5,36,58,64,53,83,535,87916,293322,false,false,false,Transportation,India,South,female,smoker,Married,772678210
4517,4,0,1,1,0,1,0,1,0,1,1,4,4,5,1,23,21,62,94,686,436890,75766,false,false,false,Hospitality,Africa,South,female,smoker,Married,494571925
4518,4,0,0,0,1,1,1,1,1,2,0,4,4,2,1,21,17,71,81,792,378548,683732,false,false,true,Hospitality,Africa,Florida,male,smoker,Divorced,237846819
4519,4,0,1,0,1,1,0,0,0,2,1,2,0,6,3,38,51,44,75,734,231450,252637,false,false,true,Media and Advertising,US,MidWest,female,smoker,Divorced,573681034
4520,4,0,0,1,1,1,0,1,0,1,6,1,5,3,1,46,11,31,61,805,238209,235488,false,false,false,Energy,India,Texas,male,smoker,Married,748226218
4521,4,0,0,1,1,0,0,1,1,1,5,5,7,4,1,59,63,36,67,809,2902,86121,false,true,false,Healthcare,Other,NE,male,nonsmoker,Married,407714835
4522,4,0,1,1,1,1,0,0,1,1,4,1,6,4,3,30,14,4,82,839,30146,196159,false,true,true,Energy,China,NE,female,smoker,Married,560553350
4523,4,0,1,1,1,1,0,1,1,1,5,1,5,0,13,21,80,63,98,666,31021,298341,false,true,true,Energy,India,California,female,smoker,Married,317590747
4524,4,0,0,1,0,0,0,1,1,0,2,0,3,3,17,43,36,31,66,850,36223,98571,false,false,false,Education,Middle East,Texas,male,nonsmoker,Single,923430909
4525,4,0,1,1,1,0,0,1,1,1,6,2,4,1,1,22,19,50,84,680,191374,116846,false,false,false,Media and Advertising,Africa,New York,female,nonsmoker,Married,803205056
4526,4,0,1,1,0,1,0,1,1,2,1,2,6,5,1,63,44,7,84,774,80967,122792,false,true,false,Media and Advertising,China,South,female,smoker,Divorced,473462812
4527,4,0,0,0,0,1,0,1,0,0,6,4,0,2,6,22,41,50,89,747,199171,115891,false,false,false,Hospitality,US,Florida,male,smoker,Single,895856654
4528,4,0,1,1,1,0,0,1,0,0,2,2,5,2,1,21,39,72,62,828,283602,414019,false,false,false,Media and Advertising,India,Florida,female,nonsmoker,Single,713942407
4529,4,0,0,1,1,1,0,1,1,1,2,2,1,1,1,34,77,44,88,815,23569,268589,true,false,false,Media and Advertising,LATAM,New York,male,smoker,Married,157910284
4530,4,0,0,1,1,1,0,0,0,1,4,1,0,1,1,23,13,40,73,609,178226,350250,false,false,true,Energy,US,New York,male,smoker,Married,626804142
4531,4,0,0,1,1,0,1,1,1,0,1,6,7,6,1,33,42,37,8,743,41864,254605,false,false,false,Manufacturing,Other,MidWest,male,nonsmoker,Single,943263092
4532,4,0,1,1,1,0,0,1,1,1,2,1,7,1,1,42,58,38,89,450,8666,215270,true,true,true,Energy,Other,New York,female,nonsmoker,Married,780448754
4533,4,0,1,1,1,1,0,1,0,1,1,5,0,4,1,26,90,55,62,731,4086,264317,false,false,true,Healthcare,US,NE,female,smoker,Married,283102624
4534,4,0,0,0,0,0,1,1,1,1,5,6,5,0,2,45,95,74,8,448,39427,134401,false,false,true,Manufacturing,India,California,male,nonsmoker,Married,962832249
4535,4,0,0,0,1,0,1,1,1,1,4,1,1,1,1,38,58,37,90,765,448918,301085,false,true,false,Energy,LATAM,New York,male,nonsmoker,Married,902781010
4536,4,0,0,1,1,1,1,1,0,1,3,4,6,4,2,67,78,49,99,360,5170,274296,false,false,true,Hospitality,China,NE,male,smoker,Married,940567624
4537,4,0,1,1,1,0,1,1,0,1,4,6,5,2,1,45,38,66,84,717,137155,85645,true,false,false,Manufacturing,India,Florida,female,nonsmoker,Married,162063940
4538,4,0,1,0,1,0,0,1,0,2,5,0,7,5,1,33,73,7,86,823,76240,194567,false,false,true,Education,Other,South,female,nonsmoker,Divorced,912191696
4539,4,0,1,0,1,1,0,1,1,1,0,5,4,7,1,66,20,6,70,445,380630,281939,false,true,true,Healthcare,Africa,West,female,smoker,Married,441996515
4540,4,0,1,0,0,0,1,1,0,1,5,3,4,0,1,40,80,65,86,841,45107,266950,false,false,true,Transportation,Africa,California,female,nonsmoker,Married,698863838
4541,4,0,0,1,0,0,0,1,1,2,5,3,7,3,12,28,4,3,10,760,41356,766567,false,false,false,Transportation,Other,Texas,male,nonsmoker,Divorced,444697919
4542,4,0,1,0,1,0,0,1,0,1,3,3,6,1,1,24,81,39,9,757,455841,264280,false,false,true,Transportation,China,New York,female,nonsmoker,Married,446391903
4543,4,0,0,1,1,1,0,1,0,1,2,2,1,2,16,26,9,38,70,712,40872,64051,false,false,false,Media and Advertising,LATAM,Florida,male,smoker,Married,235270245
4544,4,0,0,1,1,0,0,0,1,2,0,7,7,1,3,43,16,49,96,679,18087,181209,false,false,false,Financial Services,Other,New York,male,nonsmoker,Divorced,476073034
4545,4,0,1,1,1,0,0,1,0,1,4,7,6,5,12,43,28,47,94,760,59211,128929,false,true,true,Financial Services,China,South,female,nonsmoker,Married,166476483
4546,4,0,0,0,1,0,0,1,0,1,5,4,1,1,9,57,21,1,96,374,109357,334871,false,false,true,Hospitality,LATAM,New York,male,nonsmoker,Married,562192804
4547,4,0,1,0,1,1,0,1,1,1,2,1,4,5,1,44,75,45,66,749,295548,82562,false,false,false,Energy,Africa,South,female,smoker,Married,351914070
4548,4,0,1,0,1,0,0,1,1,1,1,4,1,0,3,52,48,36,66,784,45794,116055,false,false,true,Hospitality,LATAM,California,female,nonsmoker,Married,445277733
4549,4,0,1,1,0,0,0,1,0,2,5,4,0,1,1,20,26,72,81,843,124075,233508,false,true,false,Hospitality,US,New York,female,nonsmoker,Divorced,444150826
4550,4,0,1,1,1,1,1,1,1,1,4,3,4,3,1,43,81,10,93,826,5144,204540,false,false,false,Transportation,Africa,Texas,female,smoker,Married,962779531
4551,4,0,1,1,0,0,0,0,0,1,0,1,6,1,16,36,31,50,87,760,32623,206102,false,false,true,Energy,China,New York,female,nonsmoker,Married,900360516
4552,4,0,1,0,1,0,0,1,0,1,3,2,7,3,1,34,73,49,99,765,44685,380996,false,true,true,Media and Advertising,Other,Texas,female,nonsmoker,Married,329888575
4553,4,0,1,0,1,1,1,0,1,1,5,1,4,0,1,25,17,34,64,735,218632,176418,false,false,true,Energy,Africa,California,female,smoker,Married,178659309
4554,4,0,0,0,1,0,1,0,0,1,4,7,5,4,1,22,53,38,88,788,100370,267553,false,false,false,Financial Services,India,NE,male,nonsmoker,Married,725419554
4555,4,0,1,1,1,0,0,1,1,0,6,2,3,4,36,53,13,33,80,375,55873,133066,false,false,true,Media and Advertising,Middle East,NE,female,nonsmoker,Single,859825219
4556,4,0,1,0,0,0,0,0,1,1,4,7,1,3,1,21,36,37,87,735,98181,124102,false,false,true,Financial Services,LATAM,Texas,female,nonsmoker,Married,157902801
4557,4,0,0,0,0,1,0,1,0,1,2,0,4,7,2,76,15,50,90,800,8972,265201,false,false,false,Education,Africa,West,male,smoker,Married,862869273
4558,4,0,0,0,1,0,1,0,1,1,6,4,0,5,1,24,9,44,93,721,39969,283504,false,false,false,Hospitality,US,South,male,nonsmoker,Married,375105402
4559,4,0,0,0,1,1,0,0,1,1,4,4,7,4,1,64,66,46,8,489,157706,282021,false,false,true,Hospitality,Other,NE,male,smoker,Married,776857960
4560,4,0,0,1,0,0,1,1,1,1,1,4,5,4,20,49,76,44,71,686,136137,449021,false,false,false,Hospitality,India,NE,male,nonsmoker,Married,309644182
4561,4,0,1,1,1,0,0,1,0,1,4,3,2,5,1,58,76,33,91,686,9362,907334,true,false,true,Transportation,EU,South,female,nonsmoker,Married,824246610
4562,4,0,0,0,0,0,0,1,1,1,4,6,1,2,1,73,42,48,100,845,433260,491559,false,false,true,Manufacturing,LATAM,Florida,male,nonsmoker,Married,155830219
4563,4,0,1,1,1,0,0,1,1,1,1,4,0,5,1,40,27,12,93,720,44276,334157,true,false,true,Hospitality,US,South,female,nonsmoker,Married,915726115
4564,4,0,0,0,1,1,0,0,0,2,4,2,7,1,17,43,32,37,93,726,172820,269705,true,false,true,Media and Advertising,Other,New York,male,smoker,Divorced,211621969
4565,4,0,1,0,1,1,0,1,1,2,4,2,7,6,1,36,2,41,100,783,7444,971389,false,false,true,Media and Advertising,Other,MidWest,female,smoker,Divorced,528261172
4566,4,0,0,1,0,1,0,1,1,2,3,7,3,0,2,26,23,45,88,380,33936,322870,false,false,true,Financial Services,Middle East,California,male,smoker,Divorced,571972117
4567,4,0,1,1,0,0,0,1,1,1,6,3,3,5,1,22,74,39,93,614,491903,275870,true,true,false,Transportation,Middle East,South,female,nonsmoker,Married,326438264
4568,4,0,0,1,1,0,0,1,0,2,5,6,6,4,21,32,77,35,93,306,304256,88717,false,false,false,Manufacturing,China,NE,male,nonsmoker,Divorced,446298891
4569,4,0,0,0,0,0,0,1,1,2,0,5,6,2,1,73,70,40,98,732,79537,288242,false,false,false,Healthcare,China,Florida,male,nonsmoker,Divorced,362862786
4570,4,0,1,1,1,0,1,1,1,2,7,3,2,6,1,59,18,47,100,780,153833,198623,false,false,false,Transportation,EU,MidWest,female,nonsmoker,Divorced,841389822
4571,4,0,1,0,0,0,0,0,1,2,7,2,4,4,11,25,44,67,90,822,67649,264866,true,false,true,Media and Advertising,Africa,NE,female,nonsmoker,Divorced,500280050
4572,4,0,1,1,1,1,1,1,1,1,4,4,7,4,13,33,71,38,85,616,14615,247051,true,true,true,Hospitality,Other,NE,female,smoker,Married,985482435
4573,4,0,1,0,1,0,1,1,1,1,6,4,3,5,17,19,16,50,88,708,67556,338182,true,true,false,Hospitality,Middle East,South,female,nonsmoker,Married,700992907
4574,4,0,1,0,1,1,1,1,1,1,3,4,3,1,35,28,43,41,8,338,380730,444784,true,false,true,Hospitality,Middle East,New York,female,smoker,Married,465505241
4575,4,0,0,1,0,0,0,1,0,1,3,1,2,6,1,78,45,54,83,751,460243,264256,true,true,true,Energy,EU,MidWest,male,nonsmoker,Married,781029974
4576,4,0,0,0,1,1,1,0,0,1,0,1,1,2,1,73,105,33,91,681,451508,269601,true,false,false,Energy,LATAM,Florida,male,smoker,Married,183299671
4577,4,0,0,1,1,1,1,1,1,2,5,1,6,5,21,24,100,39,80,740,144901,229557,true,false,true,Energy,China,South,male,smoker,Divorced,603781217
4578,4,0,1,0,0,0,1,0,0,1,6,0,6,4,1,49,54,42,86,824,57963,373094,false,false,true,Education,China,NE,female,nonsmoker,Married,303794891
4579,4,0,0,1,1,0,0,1,1,2,3,7,4,5,1,68,47,32,99,729,4177,321897,false,false,false,Financial Services,Africa,South,male,nonsmoker,Divorced,818952074
4580,4,0,1,1,0,0,0,1,1,1,2,5,0,1,24,35,56,4,89,718,219099,259543,false,true,false,Healthcare,US,New York,female,nonsmoker,Married,589689433
4581,4,0,1,1,1,1,1,1,1,2,3,1,4,0,1,56,4,39,90,747,87434,79239,false,false,true,Energy,Africa,California,female,smoker,Divorced,204592915
4582,4,0,0,1,0,0,0,0,1,1,6,4,0,4,25,23,12,8,100,742,28577,107328,false,false,true,Hospitality,US,NE,male,nonsmoker,Married,828493606
4583,4,0,1,0,1,1,0,0,0,1,4,0,5,0,1,43,30,73,92,399,216124,196785,false,false,true,Education,India,California,female,smoker,Married,784767858
4584,4,0,1,1,0,0,1,1,0,2,5,2,1,5,1,61,84,63,98,687,1304,135066,false,false,false,Media and Advertising,LATAM,South,female,nonsmoker,Divorced,207946628
4585,4,0,0,1,1,1,0,1,1,1,1,3,5,6,20,60,99,72,99,530,2973,368090,false,false,true,Transportation,India,MidWest,male,smoker,Married,554232880
4586,4,0,0,0,0,0,0,1,0,1,6,1,7,5,1,25,89,5,100,647,9559,319304,false,false,true,Energy,Other,South,male,nonsmoker,Married,359417479
4587,4,0,0,0,0,1,0,1,1,2,7,2,7,2,1,22,16,18,91,843,170633,63142,false,false,true,Media and Advertising,Other,Florida,male,smoker,Divorced,197852468
4588,4,0,1,1,1,1,0,0,1,1,3,6,4,0,13,31,67,48,98,789,25418,725736,false,false,false,Manufacturing,Africa,California,female,smoker,Married,793881981
4589,4,0,0,0,0,1,0,1,0,1,4,4,7,4,1,65,52,49,65,668,232356,486506,false,true,false,Hospitality,Other,NE,male,smoker,Married,512123064
4590,4,0,1,1,1,0,1,1,1,1,5,1,6,5,30,61,29,44,63,765,262471,113010,false,false,false,Energy,China,South,female,nonsmoker,Married,730438721
4591,4,0,1,1,1,1,0,1,0,0,1,1,6,1,1,36,29,34,87,704,42098,286897,false,false,false,Energy,China,New York,female,smoker,Single,568291661
4592,4,0,0,0,1,1,0,1,0,1,6,6,1,3,25,25,50,55,95,841,154591,242761,false,false,true,Manufacturing,LATAM,Texas,male,smoker,Married,645337991
4593,4,0,1,1,0,0,0,1,1,1,2,4,6,6,1,70,31,52,89,773,160963,554565,false,false,true,Hospitality,China,MidWest,female,nonsmoker,Married,598420576
4594,4,0,1,1,1,0,0,0,0,1,5,7,6,1,1,68,50,20,79,744,25963,106442,false,false,false,Financial Services,China,New York,female,nonsmoker,Married,741457297
4595,4,0,0,0,1,1,0,0,0,1,6,5,7,2,3,70,42,30,22,704,42778,990508,false,false,true,Healthcare,Other,Florida,male,smoker,Married,758237757
4596,4,0,1,1,0,1,0,1,1,1,0,6,4,0,1,42,65,35,89,784,65619,277860,false,false,false,Manufacturing,Africa,California,female,smoker,Married,682602909
4597,4,0,1,1,1,0,1,1,0,1,3,4,4,1,1,34,2,46,87,818,26924,126140,false,false,true,Hospitality,Africa,New York,female,nonsmoker,Married,899020178
4598,4,0,0,1,0,0,0,1,1,0,0,6,2,1,20,19,4,51,16,715,496747,140802,true,true,true,Manufacturing,EU,New York,male,nonsmoker,Single,825441925
4599,4,0,0,0,1,0,0,1,0,1,5,2,4,4,14,30,94,67,87,748,68866,212433,false,false,false,Media and Advertising,Africa,NE,male,nonsmoker,Married,459214498
4600,4,0,1,0,1,0,0,0,0,1,1,6,7,1,25,45,87,42,96,677,417,483607,true,true,true,Manufacturing,Other,New York,female,nonsmoker,Married,779887358
