account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,auto_owner,card_testing,city_state_match,synthetic_identity,income_high,non_military_disability,marital_status,living_status,credit_purpose,identity_match,military_status,application_day,num_dependents,job_industry,citizenship,region,self_id_race_ethnicity,application_hour,years_at_residence,age,debt_to_income,city_state,credit_utilization,num_transactions,credit_history_mos,credit_score,amount,credit_request_duration,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn,living_status_char,credit_purpose_char,identity_match_char,military_status_char,application_day_char,self_id_race_ethnicity_char,application_hour_char,city_state_char
3173,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,3,0,2,2,3,0,0,1,10,5,31,100,325,50,51,91,723,47385,15,294307,false,false,false,Transportation,United States,US,female,smoker,Married,147701743,mortgage,mortgage,good,none,Tuesday,Black/African-American,10AM,29.54°N 81.24°W
3174,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,3,1,1,1,6,1,4,0,4,1,42,36,51,1,20,94,743,154741,21,282610,false,false,false,Manufacturing,Canada,China,female,smoker,Married,464689081,mortgage,mortgage,good,active_duty,Monday,White/Caucasian,4AM,37.69°N 97.35°W
3175,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,2,0,3,0,3,0,2,1,1,0,9,1,61,30,281,96,44,78,767,1543,3,277558,false,false,false,Media and Advertising,Canada,Canada,male,smoker,Married,544365379,rent,auto,good,none,Wednesday,White/Caucasian,9AM,33.66°N 84.57°W
3176,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,4,0,5,4,2,0,8,7,20,9,80,4,62,87,777,24044,2,274615,false,false,false,Healthcare,China,Mexico,female,nonsmoker,Married,488776023,mortgage,auto,fair,none,thrursday,White/Caucasian,8AM,39.55°N 119.85°W
3177,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,2,1,1,4,0,3,0,3,2,0,2,16,23,23,4,230,39,45,92,777,1346,1,420079,false,false,false,Transportation,Mexico,US,female,smoker,Divorced,341563714,mortgage,mortgage,excellent,none,Wednesday,Asian,4PM,34.27°N 118.75°W
3178,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,2,4,0,2,7,2,5,3,1,11,6,43,62,296,69,33,90,799,54672,16,103519,false,true,true,Media and Advertising,Uruguay,India,male,nonsmoker,Married,645514339,own,consolidation,excellent,none,Tuesday,Black/African-American,11AM,30.32°N 95.49°W
3179,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2,1,3,0,3,1,4,1,7,0,9,3,29,79,123,7,37,82,760,11511,7,161686,false,false,false,Hospitality,Canada,EU,male,nonsmoker,Married,882946042,rent,mortgage,good,none,Wednesday,White/Caucasian,9AM,32.51°N 84.87°W
3180,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,3,3,0,2,3,4,7,4,1,13,1,67,70,318,6,23,96,467,58158,18,125940,false,false,false,Hospitality,Botswana,China,male,nonsmoker,Married,785024521,mortgage,education,good,none,Tuesday,Black/African-American,1PM,40.56°N 74.29°W
3181,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,3,1,4,1,6,4,2,1,17,4,45,39,122,42,3,87,563,11357,124,146082,true,false,false,Manufacturing,China,Mexico,male,smoker,Married,368371851,mortgage,auto,good,active_duty,thrursday,Black/African-American,5PM,32.69°N 97.02°W
3182,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,2,2,0,1,5,3,5,2,1,13,1,23,90,217,24,49,91,798,106071,13,136511,false,false,false,Transportation,Bolivia,Mexico,male,nonsmoker,Married,457184131,mortgage,consolidation,fair,none,Monday,Black/African-American,1PM,42.58°N 83.03°W
3183,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,2,0,1,0,5,0,0,1,11,25,26,69,215,9,39,83,736,14118,22,263600,false,false,true,Healthcare,United States,US,female,nonsmoker,Married,359721617,mortgage,auto,fair,none,Monday,Black/African-American,11AM,33.05°N 96.98°W
3184,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,2,0,2,4,0,3,1,7,7,0,4,12,1,42,1,237,0,9,59,836,35631,4,95885,false,true,false,Financial Services,Morocco,US,male,nonsmoker,Divorced,488847545,own,consolidation,excellent,none,Wednesday,Hawaiian/Pacific Islander,12PM,37.97°N 122.00°W
3185,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,2,1,0,2,0,1,2,3,6,3,0,17,1,44,83,119,92,46,89,794,21457,1,254950,false,false,true,Transportation,Norway,India,female,smoker,Divorced,731359456,mortgage,auto,fair,none,Monday,White/Caucasian,5PM,34.72°N 92.36°W
3186,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,2,4,0,1,4,0,4,1,1,12,2,78,57,334,6,64,63,847,55375,1,396981,false,false,true,Education,China,Canada,male,nonsmoker,Married,740965629,mortgage,consolidation,excellent,none,Monday,Black/African-American,12PM,36.70°N 76.63°W
3187,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1,2,3,0,1,5,3,4,3,2,11,4,74,80,141,14,21,82,709,156962,2,242105,false,false,true,Transportation,China,India,male,nonsmoker,Divorced,344562027,mortgage,consolidation,good,none,Monday,Asian,11AM,37.08°N 76.52°W
3188,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,2,0,4,5,5,6,1,4,3,3,10,1,43,23,73,28,0,96,793,7310,40,257493,false,false,false,Energy,China,India,male,nonsmoker,Married,392810529,rent,auto,excellent,wartime_vet,Friday,Indigenous/Native American,10AM,33.05°N 96.75°W
3189,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,3,0,6,0,5,0,1,6,12,4,29,2,316,43,33,93,817,214220,7,242167,false,false,false,Healthcare,United States,Canada,female,nonsmoker,Married,953391684,mortgage,auto,good,none,Saturday,Multiracial,12PM,41.68°N 86.27°W
3190,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,2,1,0,4,1,2,5,7,1,13,6,26,11,224,78,85,85,350,8008,10,217404,false,false,false,Media and Advertising,Brazil,EU,male,nonsmoker,Married,453078693,mortgage,consolidation,poor,none,thrursday,Black/African-American,1PM,32.45°N 99.74°W
3191,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,2,2,0,1,2,3,4,6,1,8,1,34,82,204,3,33,86,741,32692,1,66141,false,false,true,Transportation,China,EU,female,nonsmoker,Married,863826077,mortgage,consolidation,fair,none,Monday,Black/African-American,8AM,42.49°N 83.03°W
3192,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,3,0,2,4,7,4,7,1,22,18,74,57,118,36,9,100,788,26201,2,116176,false,false,false,Financial Services,China,EU,male,nonsmoker,Married,431727532,own,mortgage,good,none,Tuesday,Black/African-American,10PM,43.54°N 96.73°W
3193,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,2,4,4,0,2,4,3,1,1,4,9,1,23,72,323,20,73,90,730,51423,128,296970,false,false,false,Transportation,Canada,Canada,female,smoker,Married,875455887,rent,other,excellent,none,Tuesday,Hawaiian/Pacific Islander,9AM,38.36°N 121.97°W
3194,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,2,4,0,4,0,3,5,1,0,17,2,27,30,17,97,73,83,821,7796,1,89501,false,false,false,Transportation,Uruguay,Canada,male,nonsmoker,Married,611446848,mortgage,consolidation,excellent,none,thrursday,White/Caucasian,5PM,37.73°N 123.03°W
3195,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,2,2,1,4,0,1,1,1,0,0,0,8,3,23,47,106,36,97,93,484,6321,7,211277,false,false,true,Energy,United States,US,female,smoker,Divorced,487257858,rent,mortgage,excellent,none,Monday,White/Caucasian,8AM,25.87°N 80.30°W
3196,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,2,2,1,4,0,1,4,2,2,0,4,19,1,19,18,167,41,32,82,761,239441,41,295567,false,false,true,Media and Advertising,Mexico,US,male,smoker,Divorced,186153930,rent,mortgage,excellent,none,Monday,Hawaiian/Pacific Islander,7PM,32.81°N 83.69°W
3197,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,2,0,3,0,1,3,0,7,4,3,8,4,33,102,149,78,47,28,613,49701,71,196009,false,false,true,Education,Zimbabwe,China,male,smoker,Married,558857968,rent,auto,good,none,Monday,Indigenous/Native American,8AM,41.76°N 88.29°W
3198,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,2,1,1,3,0,1,1,7,6,4,1,15,1,40,53,203,67,69,85,555,26120,15,110791,false,false,true,Financial Services,Portugal,China,female,nonsmoker,Divorced,851775801,mortgage,mortgage,good,none,Monday,Black/African-American,3PM,37.05°N 76.30°W
3199,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,2,4,0,3,3,5,1,6,1,14,1,24,38,323,50,37,32,780,26539,10,271063,false,false,false,Healthcare,Canada,EU,male,nonsmoker,Married,498182277,rent,consolidation,excellent,none,Wednesday,Black/African-American,2PM,38.36°N 121.97°W
3200,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,2,4,3,0,4,7,3,2,7,0,2,18,26,25,130,30,16,97,723,62967,74,76361,false,true,true,Transportation,Mexico,EU,male,smoker,Married,718239712,rent,other,good,none,thrursday,White/Caucasian,2AM,42.96°N 85.66°W
3201,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,1,1,4,0,1,3,4,2,3,1,15,3,35,44,290,24,20,93,743,475975,11,146027,false,false,false,Hospitality,Mexico,India,female,nonsmoker,Divorced,853822853,mortgage,mortgage,excellent,none,Monday,Black/African-American,3PM,34.93°N 120.44°W
3202,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,2,2,1,4,0,3,1,0,6,2,1,14,1,31,30,140,9,48,88,765,30073,5,75696,false,false,false,Education,France,Mexico,female,nonsmoker,Divorced,432267304,rent,mortgage,excellent,none,Wednesday,Black/African-American,2PM,26.14°N 80.15°W
3203,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,2,3,0,1,5,3,3,0,0,8,28,25,100,90,41,47,63,719,60721,72,77990,false,false,true,Transportation,India,US,male,nonsmoker,Married,747393514,mortgage,consolidation,good,none,Monday,White/Caucasian,8AM,33.53°N 112.19°W
3204,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,2,4,0,1,3,4,5,2,2,14,1,45,24,183,4,29,84,787,143547,58,111342,true,false,false,Hospitality,Colombia,Mexico,male,smoker,Married,598463829,own,consolidation,excellent,none,Monday,Asian,2PM,38.88°N 94.82°W
3205,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,2,4,0,4,2,5,0,1,4,6,34,65,50,91,40,69,81,644,183653,11,822981,false,false,true,Healthcare,United States,Canada,female,smoker,Married,133185240,mortgage,consolidation,excellent,none,thrursday,Hawaiian/Pacific Islander,6AM,36.10°N 80.26°W
3206,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,4,0,3,7,3,6,1,6,16,1,31,34,154,95,65,86,717,91107,84,188662,false,false,false,Transportation,Sweden,Canada,male,nonsmoker,Married,965348234,rent,auto,excellent,none,Wednesday,Multiracial,4PM,40.55°N 105.06°W
3207,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2,1,2,1,0,3,2,4,2,4,1,4,10,22,87,216,23,14,95,616,382680,1,117818,true,false,true,Hospitality,Mexico,China,female,nonsmoker,Divorced,544022697,mortgage,consolidation,poor,none,Wednesday,Black/African-American,4AM,47.39°N 122.21°W
3208,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,3,0,2,5,6,4,3,3,16,10,67,22,280,17,10,53,770,22909,16,316374,true,false,false,Manufacturing,China,India,male,smoker,Married,423653073,mortgage,auto,good,none,Tuesday,Indigenous/Native American,4PM,29.70°N 98.12°W
3209,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,3,1,5,0,6,0,0,5,16,1,27,7,292,30,99,88,765,242888,4,364755,false,false,false,Manufacturing,United States,US,male,smoker,Married,265564122,mortgage,auto,good,active_duty,Friday,Hispanic/Latino(a),4PM,33.43°N 112.64°W
3210,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,3,0,4,0,2,4,0,1,12,1,57,18,229,8,35,95,647,36676,4,94153,false,false,false,Media and Advertising,China,US,male,nonsmoker,Divorced,287735931,mortgage,auto,good,none,thrursday,Black/African-American,12PM,30.59°N 96.30°W
3211,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,2,3,#NUM!,6,4,6,4,6,0,9,1,19,2,50,3,8,12,807,218948,11,167229,false,false,false,Manufacturing,China,EU,female,nonsmoker,Married,868823476,mortgage,consolidation,good,#NUM!,Saturday,White/Caucasian,9AM,32.70°N 97.12°W
3212,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,2,0,5,1,3,1,5,0,15,1,40,52,135,32,54,83,731,355129,189,181293,false,false,false,Transportation,Canada,LATAM,male,nonsmoker,Married,126434452,own,auto,fair,none,Friday,White/Caucasian,3PM,26.00°N 97.45°W
3213,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,2,4,0,6,3,2,4,3,0,13,4,66,38,81,22,46,73,646,40902,9,343126,false,false,true,Media and Advertising,China,India,male,nonsmoker,Married,505374521,mortgage,consolidation,excellent,none,Saturday,White/Caucasian,1PM,42.89°N 78.86°W
3214,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,2,2,0,6,4,2,7,5,3,11,9,46,9,214,49,34,89,788,277611,3,176041,false,false,false,Media and Advertising,Angola,LATAM,male,nonsmoker,Married,260772662,mortgage,consolidation,fair,none,Saturday,Indigenous/Native American,11AM,34.16°N 118.14°W
3215,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,2,4,0,5,4,4,6,3,1,6,32,27,7,238,0,37,89,748,79672,20,296262,false,false,false,Hospitality,Germany,India,male,nonsmoker,Married,480704969,mortgage,consolidation,excellent,none,Friday,Black/African-American,6AM,28.06°N 81.95°W
3216,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,2,2,4,0,1,4,2,1,5,1,6,20,33,52,328,45,20,94,528,170019,1,266362,false,false,false,Media and Advertising,Canada,LATAM,female,nonsmoker,Married,815230105,rent,consolidation,excellent,none,Monday,Black/African-American,6AM,37.56°N 122.31°W
3217,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,2,4,0,2,2,5,7,4,1,12,1,75,76,224,33,63,72,732,34233,6,84764,false,true,false,Healthcare,Zimbabwe,China,female,nonsmoker,Married,664219181,mortgage,consolidation,excellent,none,Tuesday,Black/African-American,12PM,32.45°N 99.74°W
3218,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,2,1,2,4,0,2,1,2,2,4,1,9,1,46,23,304,11,24,100,748,895,10,383264,false,false,true,Media and Advertising,Mexico,China,female,smoker,Divorced,707730712,mortgage,consolidation,excellent,none,Tuesday,Black/African-American,9AM,42.31°N 83.21°W
3219,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,2,2,0,3,0,1,0,5,6,1,5,13,1,21,94,172,80,29,87,797,29980,8,316297,true,false,false,Healthcare,Spain,Canada,female,nonsmoker,Divorced,885136725,rent,auto,good,none,Monday,Hispanic/Latino(a),1PM,38.82°N 77.08°W
3220,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,2,2,3,0,3,0,1,2,7,0,8,4,38,41,108,0,46,97,831,286559,167,295192,false,false,true,Energy,Mexico,EU,male,nonsmoker,Married,670571959,rent,consolidation,good,none,Wednesday,White/Caucasian,8AM,37.64°N 121.00°W
3221,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,4,2,2,6,2,2,5,1,12,1,61,65,333,36,74,98,784,309834,87,376529,false,false,true,Media and Advertising,Mexico,LATAM,male,nonsmoker,Married,470220884,mortgage,mortgage,excellent,reserves,Tuesday,Black/African-American,12PM,41.66°N 70.94°W
3222,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,4,#NUM!,4,4,1,6,2,2,20,1,20,59,304,23,20,95,757,6032,1,347134,false,false,false,Energy,Italy,Mexico,female,nonsmoker,Married,500807145,mortgage,mortgage,excellent,#NUM!,thrursday,Asian,8PM,42.31°N 83.21°W
3223,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,4,0,2,0,2,1,1,1,13,1,32,47,143,50,29,82,684,25070,7,190749,false,false,false,Media and Advertising,Canada,Canada,female,nonsmoker,Divorced,245119635,own,mortgage,excellent,none,Tuesday,Black/African-American,1PM,34.04°N 117.60°W
3224,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,1,2,3,0,1,6,4,7,4,0,14,1,39,56,327,32,49,81,762,36818,4,86500,false,false,true,Hospitality,Tunisia,China,female,smoker,Divorced,284488561,mortgage,consolidation,good,none,Monday,White/Caucasian,2PM,42.26°N 71.01°W
3225,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,2,0,4,0,0,2,6,7,2,0,15,1,39,7,26,0,59,77,760,35481,6,152459,false,false,false,Manufacturing,Tunisia,Mexico,female,nonsmoker,Married,130905545,rent,auto,excellent,none,Sunday,White/Caucasian,3PM,42.38°N 83.10°W
3226,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,3,2,5,1,3,0,5,1,14,1,56,64,233,38,16,85,686,20021,175,284724,false,false,false,Transportation,United States,LATAM,male,nonsmoker,Single,878748432,mortgage,mortgage,good,reserves,Friday,Black/African-American,2PM,34.19°N 118.87°W
3227,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,2,3,0,2,0,4,6,4,0,14,1,24,21,96,33,24,53,840,10652,33,361822,false,false,true,Hospitality,Italy,China,male,nonsmoker,Married,451918753,mortgage,consolidation,good,none,Tuesday,White/Caucasian,2PM,36.92°N 76.24°W
3228,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,4,4,0,2,6,2,6,6,0,5,3,29,56,182,20,35,92,635,229819,9,121987,false,false,false,Media and Advertising,United Kingdom,EU,male,nonsmoker,Married,569687537,mortgage,other,excellent,none,Tuesday,White/Caucasian,5AM,32.00°N 81.15°W
3229,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,3,0,4,5,6,0,0,1,7,1,20,70,63,95,36,85,829,8900,25,221704,false,false,false,Manufacturing,United States,US,male,nonsmoker,Married,752321605,mortgage,mortgage,good,none,thrursday,Black/African-American,7AM,33.68°N 117.77°W
3230,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,2,2,1,5,4,3,6,4,0,12,1,20,37,326,21,42,100,716,475696,7,256724,true,false,true,Transportation,South Africa,China,male,nonsmoker,Single,913216729,mortgage,consolidation,fair,active_duty,Friday,White/Caucasian,12PM,36.07°N 94.17°W
3231,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,1,4,0,1,2,1,7,3,3,11,1,32,60,19,4,35,93,841,5605,20,378391,false,false,true,Energy,Morocco,India,male,smoker,Divorced,297061899,mortgage,mortgage,excellent,none,Monday,Indigenous/Native American,11AM,39.76°N 104.88°W
3232,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,4,4,0,5,3,6,3,1,0,7,2,48,113,85,10,79,89,700,88652,1,256137,false,false,false,Manufacturing,India,Canada,female,nonsmoker,Divorced,793932871,mortgage,other,excellent,none,Friday,White/Caucasian,7AM,41.66°N 83.58°W
3233,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,2,2,4,0,4,4,4,6,1,5,8,37,28,10,115,87,20,89,716,332038,187,69157,false,false,false,Hospitality,Norway,Canada,male,smoker,Married,416834471,rent,consolidation,excellent,none,thrursday,Hispanic/Latino(a),8AM,40.95°N 73.87°W
3234,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,2,2,2,0,0,0,3,5,7,0,14,1,53,54,323,1,33,99,445,28023,1,822669,false,false,false,Transportation,Colombia,EU,male,nonsmoker,Married,676798318,rent,consolidation,fair,none,Sunday,White/Caucasian,2PM,38.36°N 121.97°W
3235,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,2,1,1,4,0,4,2,1,7,4,1,10,19,37,32,63,63,43,81,792,17749,1,109859,false,false,true,Energy,Tanzania,China,male,smoker,Divorced,637785575,mortgage,mortgage,excellent,none,thrursday,Black/African-American,10AM,33.68°N 117.77°W
3236,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,4,0,6,1,4,2,4,4,15,13,32,57,246,30,75,95,781,16722,14,355038,false,false,false,Hospitality,Mexico,China,female,smoker,Single,526522582,mortgage,auto,excellent,none,Saturday,Hawaiian/Pacific Islander,3PM,42.28°N 83.73°W
3237,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,3,0,1,7,2,4,0,1,7,2,33,66,23,48,68,61,737,45294,22,321758,false,false,false,Media and Advertising,Brazil,US,male,nonsmoker,Married,364638814,own,auto,good,none,Monday,Black/African-American,7AM,31.85°N 106.43°W
3238,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,3,0,4,4,5,6,5,1,10,16,44,27,74,34,38,30,811,12178,7,165545,false,false,false,Healthcare,Portugal,LATAM,male,smoker,Married,528885222,mortgage,mortgage,good,none,thrursday,Black/African-American,10AM,61.17°N 149.28°W
3239,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,3,2,4,0,1,0,4,1,0,0,13,1,62,37,128,48,73,96,404,61009,35,192033,false,false,false,Hospitality,Canada,US,male,smoker,Divorced,314692285,other,consolidation,excellent,none,Monday,White/Caucasian,1PM,38.89°N 94.69°W
3240,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,3,0,3,5,3,0,4,0,9,4,21,3,77,16,38,95,747,29233,1,125781,false,false,false,Transportation,United States,China,male,nonsmoker,Married,780668450,mortgage,auto,good,none,Wednesday,White/Caucasian,9AM,43.09°N 89.43°W
3241,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,2,4,3,0,2,4,2,7,1,5,19,16,40,82,219,41,45,17,735,98176,10,227943,false,false,true,Media and Advertising,South Africa,Canada,female,nonsmoker,Single,932451658,rent,other,good,none,Tuesday,Hispanic/Latino(a),7PM,32.99°N 96.90°W
3242,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,4,0,2,6,3,1,1,1,0,2,40,46,133,0,15,95,568,35932,1,320289,false,false,false,Transportation,Canada,Canada,female,nonsmoker,Married,395886980,mortgage,mortgage,excellent,none,Tuesday,Black/African-American,12AM,33.70°N 118.00°W
3243,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,2,4,0,1,4,1,0,3,2,10,1,22,23,171,50,58,55,355,43079,37,67523,false,false,true,Energy,United States,India,male,nonsmoker,Married,402218902,mortgage,consolidation,excellent,none,Monday,Asian,10AM,32.83°N 79.97°W
3244,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,2,3,0,4,5,7,4,0,0,12,1,27,13,195,44,48,89,792,380958,9,130666,false,false,false,Financial Services,China,US,female,smoker,Married,835891083,own,consolidation,good,none,thrursday,White/Caucasian,12PM,34.04°N 80.91°W
3245,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,2,4,0,5,3,1,7,2,2,12,1,19,92,79,4,98,75,783,14392,9,255854,false,true,false,Energy,Sudan,Mexico,female,smoker,Married,719546071,mortgage,consolidation,excellent,none,Friday,Asian,12PM,33.31°N 111.74°W
3246,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,3,2,0,3,5,2,7,3,2,10,1,20,66,291,37,71,86,349,105781,42,242294,false,false,true,Media and Advertising,Zimbabwe,India,male,nonsmoker,Married,287673181,mortgage,education,fair,none,Wednesday,Asian,10AM,34.27°N 119.25°W
3247,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,2,1,2,1,6,0,4,5,4,1,10,1,78,53,35,47,29,99,772,78693,1,209940,false,true,false,Hospitality,Brazil,China,female,nonsmoker,Married,589547508,rent,mortgage,fair,active_duty,Saturday,Black/African-American,10AM,38.57°N 121.47°W
3248,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,2,0,1,3,4,2,1,3,7,10,61,9,309,33,35,79,809,87414,65,275493,false,false,true,Hospitality,Mexico,Canada,male,nonsmoker,Divorced,204950450,own,auto,fair,none,Monday,Indigenous/Native American,7AM,42.08°N 71.02°W
3249,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,2,1,4,4,0,6,3,4,1,2,1,5,1,26,101,103,3,25,92,758,18323,47,673655,false,false,false,Hospitality,Canada,Mexico,male,smoker,Divorced,652052775,mortgage,other,excellent,none,Saturday,Black/African-American,5AM,34.41°N 118.49°W
3250,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,4,0,4,7,6,6,1,5,5,1,22,10,262,42,3,80,811,56118,50,88996,false,false,true,Manufacturing,France,Canada,male,nonsmoker,Single,639838099,rent,mortgage,excellent,none,thrursday,Hispanic/Latino(a),5AM,42.64°N 71.32°W
3251,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,2,2,1,2,0,2,7,2,1,5,1,14,6,67,98,96,21,22,93,836,444723,2,231757,false,false,false,Media and Advertising,Canada,LATAM,female,smoker,Divorced,772100691,rent,mortgage,fair,none,Tuesday,Black/African-American,2PM,36.92°N 76.24°W
3252,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,2,1,2,0,6,0,6,4,2,1,7,1,79,67,280,1,47,83,784,49492,1,113153,false,false,false,Manufacturing,China,Mexico,male,smoker,Married,587318869,rent,mortgage,fair,none,Saturday,Black/African-American,7AM,29.70°N 98.12°W
3253,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,4,0,4,6,4,0,3,0,14,3,39,79,302,74,31,81,774,13656,32,281106,false,false,false,Hospitality,United States,India,female,nonsmoker,Married,771200575,mortgage,auto,excellent,none,thrursday,White/Caucasian,2PM,40.50°N 74.35°W
3254,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,2,1,1,3,0,2,6,5,7,2,1,8,1,44,50,228,7,42,86,794,436692,20,391430,false,false,true,Healthcare,Angola,Mexico,female,nonsmoker,Divorced,301926225,mortgage,mortgage,good,none,Tuesday,Black/African-American,8AM,39.03°N 95.69°W
3255,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,2,2,2,0,6,6,2,3,1,4,8,7,36,94,186,9,85,75,483,33587,16,650613,false,false,true,Media and Advertising,India,Canada,male,nonsmoker,Married,374739992,rent,consolidation,fair,none,Saturday,Hawaiian/Pacific Islander,8AM,26.22°N 98.25°W
3256,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,2,4,0,6,7,1,2,0,0,20,1,39,29,139,0,47,87,813,92825,49,293173,false,false,true,Energy,Mexico,US,male,nonsmoker,Married,286030048,mortgage,consolidation,excellent,none,Saturday,White/Caucasian,8PM,35.07°N 85.25°W
3257,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,3,1,4,4,1,1,1,7,7,0,17,1,20,35,50,25,10,92,749,372334,1,628878,false,false,true,Energy,Sudan,EU,female,nonsmoker,Married,653197369,other,mortgage,excellent,disabled,Monday,White/Caucasian,5PM,32.70°N 97.12°W
