account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,auto_owner,card_testing,city_state_match,synthetic_identity,income_high,non_military_disability,marital_status,living_status,credit_purpose,identity_match,military_status,application_day,num_dependents,job_industry,citizenship,region,self_id_race_ethnicity,application_hour,years_at_residence,age,debt_to_income,city_state,credit_utilization,num_transactions,credit_history_mos,credit_score,amount,credit_request_duration,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn,living_status_char,credit_purpose_char,identity_match_char,military_status_char,application_day_char,self_id_race_ethnicity_char,application_hour_char,city_state_char
1481,2,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,2,1,4,0,5,0,3,2,3,5,3,1,44,48,313,18,23,23,848,166336,16,252029,true,false,true,Transportation,Mexico,India,male,nonsmoker,Married,661800908,rent,mortgage,excellent,none,Friday,Hispanic/Latino(a),3AM,38.92°N 94.38°W
1482,2,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,2,2,0,2,4,4,2,1,0,10,3,28,60,238,98,59,73,756,343818,1,92784,true,false,true,Hospitality,Mexico,Canada,female,smoker,Married,632840798,mortgage,consolidation,fair,none,Tuesday,White/Caucasian,10AM,28.06°N 81.95°W
1483,2,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,3,0,2,0,1,5,4,5,10,1,26,87,156,35,47,73,850,45909,93,899160,false,false,false,Energy,Colombia,China,male,smoker,Married,952832535,mortgage,auto,good,none,Tuesday,Hispanic/Latino(a),10AM,33.22°N 117.31°W
1484,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,3,0,2,4,4,1,1,1,17,26,22,74,283,10,61,81,790,41888,59,212263,false,false,true,Hospitality,Canada,Canada,male,smoker,Single,659006601,mortgage,consolidation,good,none,Tuesday,Black/African-American,5PM,45.50°N 122.44°W
1485,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,3,0,6,6,7,7,3,2,12,6,37,86,183,8,32,81,776,22962,142,561176,false,false,true,Financial Services,Ethiopia,India,male,smoker,Married,484070872,mortgage,auto,good,none,Saturday,Asian,12PM,38.88°N 94.82°W
1486,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,1,3,2,0,5,7,2,6,3,1,11,3,40,53,302,82,74,89,849,192235,25,915260,false,true,true,Media and Advertising,Germany,India,female,nonsmoker,Divorced,734852562,mortgage,education,fair,none,Friday,Black/African-American,11AM,40.50°N 74.35°W
1487,2,0,1,1,1,1,0,1,1,1,0,1,0,0,0,2,1,1,3,4,4,7,5,4,3,5,15,10,36,46,6,19,47,98,513,70829,3,728649,false,false,false,Healthcare,China,India,female,smoker,Divorced,947507421,mortgage,mortgage,good,disabled,thrursday,Hispanic/Latino(a),3PM,40.01°N 75.13°W
1488,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,4,3,0,4,6,4,3,1,0,9,14,58,73,278,23,25,87,577,16870,5,217052,false,false,false,Hospitality,India,Canada,female,nonsmoker,Married,243761635,rent,other,good,none,thrursday,White/Caucasian,9AM,47.95°N 122.19°W
1489,2,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,2,3,1,1,7,7,0,3,0,14,39,39,56,267,1,44,22,639,332316,1,126507,false,false,true,Financial Services,United States,India,female,nonsmoker,Married,128455797,mortgage,consolidation,good,active_duty,Monday,White/Caucasian,2PM,33.69°N 117.18°W
1490,2,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,2,0,3,0,1,4,4,5,1,1,0,38,26,46,59,27,10,76,767,471953,129,223656,false,false,false,Hospitality,Panama,Canada,female,nonsmoker,Married,603470971,rent,auto,good,none,Monday,Black/African-American,12AM,38.04°N 84.46°W
1491,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,4,4,4,3,4,2,3,4,2,17,11,66,105,277,8,1,49,756,17310,14,266741,false,false,false,Media and Advertising,India,China,male,smoker,Married,208993841,mortgage,other,excellent,disabled,Wednesday,Asian,5PM,33.23°N 87.53°W
1492,2,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,2,2,0,6,2,3,1,7,1,11,38,44,11,299,3,44,78,737,282584,8,223727,false,true,false,Transportation,Canada,EU,male,smoker,Married,780089489,mortgage,consolidation,fair,none,Saturday,Black/African-American,11AM,45.53°N 122.94°W
1493,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,4,2,4,2,5,4,1,9,1,38,96,269,7,38,96,788,9088,8,125786,false,false,true,Media and Advertising,Uruguay,China,female,smoker,Single,739877271,own,auto,fair,disabled,Tuesday,Black/African-American,9AM,42.04°N 88.33°W
1494,2,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,3,0,4,1,5,7,3,0,8,1,36,14,69,36,22,62,492,89774,5,155094,false,false,false,Healthcare,Tunisia,India,male,nonsmoker,Married,443373891,mortgage,auto,good,none,thrursday,White/Caucasian,8AM,36.10°N 79.83°W
1495,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,3,0,3,4,5,7,0,0,9,37,61,23,56,8,43,57,720,231900,1,209420,false,false,false,Healthcare,Morocco,US,male,smoker,Married,504590698,mortgage,mortgage,good,none,Wednesday,White/Caucasian,9AM,33.86°N 117.76°W
1496,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,2,1,4,3,0,5,4,5,2,2,1,12,1,34,20,291,33,7,72,754,124238,2,698211,false,false,true,Healthcare,Mexico,Mexico,male,nonsmoker,Divorced,395930155,mortgage,other,good,none,Friday,Black/African-American,12PM,34.27°N 119.25°W
1497,2,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,2,2,2,0,3,4,6,2,0,0,12,1,26,69,87,2,31,63,748,32469,129,132213,false,false,false,Manufacturing,Mexico,US,female,smoker,Married,440878447,rent,consolidation,fair,none,Wednesday,White/Caucasian,12PM,27.56°N 99.49°W
1498,2,0,0,1,0,0,1,1,0,0,1,1,0,1,0,2,1,2,2,0,6,7,4,5,3,0,13,3,24,49,120,47,35,69,773,44338,55,408618,false,false,false,Hospitality,Brazil,India,male,nonsmoker,Divorced,970892841,mortgage,consolidation,fair,none,Saturday,White/Caucasian,1PM,35.20°N 101.83°W
1499,2,0,0,1,1,1,0,1,1,1,0,1,0,1,1,2,0,2,4,1,5,6,4,7,5,1,5,1,78,35,129,37,8,96,797,141388,105,118356,false,false,false,Hospitality,Zimbabwe,LATAM,male,smoker,Divorced,378931708,own,consolidation,excellent,active_duty,Friday,Black/African-American,5AM,33.53°N 86.80°W
1500,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2,2,0,3,1,2,6,3,0,17,33,24,11,41,44,41,96,708,232042,10,679895,false,true,false,Media and Advertising,Denmark,India,male,nonsmoker,Married,923499571,rent,consolidation,fair,none,Wednesday,White/Caucasian,5PM,35.83°N 78.64°W
1501,2,0,1,0,0,1,0,0,0,1,1,1,0,0,0,2,0,1,2,0,3,3,3,4,2,5,11,1,25,14,327,10,60,81,766,19853,101,91228,false,false,false,Transportation,China,Mexico,female,smoker,Divorced,178707883,own,mortgage,fair,none,Wednesday,Hispanic/Latino(a),11AM,42.26°N 71.01°W
1502,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,2,0,1,0,1,5,4,5,9,2,26,47,274,7,43,29,779,487552,29,176635,false,false,false,Energy,Chile,China,female,nonsmoker,Single,823916460,mortgage,education,fair,none,Monday,Hispanic/Latino(a),9AM,33.57°N 117.19°W
1503,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,0,6,3,4,6,3,4,14,15,34,48,89,4,100,94,678,224473,1,61030,false,false,false,Hospitality,United Kingdom,India,female,nonsmoker,Married,830706562,mortgage,mortgage,fair,none,Saturday,Hawaiian/Pacific Islander,2PM,36.68°N 76.30°W
1504,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,2,2,1,3,2,3,4,3,1,17,1,38,51,101,61,10,95,749,17903,77,180511,false,false,false,Transportation,China,India,male,nonsmoker,Married,566928577,mortgage,consolidation,fair,active_duty,Wednesday,Black/African-American,5PM,33.16°N 96.82°W
1505,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,2,2,0,2,4,1,3,0,1,5,1,30,27,295,39,87,19,501,274760,43,442520,false,false,false,Energy,India,US,male,smoker,Married,841409872,own,consolidation,fair,none,Tuesday,Black/African-American,5AM,33.67°N 117.91°W
1506,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3,0,6,2,3,7,5,0,7,1,31,42,216,98,47,97,777,35887,1,348122,false,false,true,Transportation,South Africa,LATAM,female,smoker,Married,412306410,own,mortgage,good,none,Saturday,White/Caucasian,7AM,47.39°N 122.21°W
1507,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,3,3,0,3,3,0,0,3,1,17,32,34,6,334,7,19,83,708,65973,96,210343,false,false,false,Education,United States,India,male,nonsmoker,Divorced,226819285,rent,education,good,none,Wednesday,Black/African-American,5PM,36.70°N 76.63°W
1508,2,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,2,2,2,0,4,1,2,5,2,1,14,3,25,71,30,16,25,98,730,99555,10,144900,false,false,false,Media and Advertising,Paraguay,Mexico,male,smoker,Married,936588619,rent,consolidation,fair,none,thrursday,Black/African-American,2PM,39.30°N 76.61°W
1509,2,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,4,0,5,1,7,4,6,5,8,1,41,67,105,28,34,85,725,11083,2,938157,false,false,false,Financial Services,China,EU,male,smoker,Married,531119327,mortgage,mortgage,excellent,none,Friday,Hispanic/Latino(a),8AM,47.25°N 122.46°W
1510,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,3,5,5,1,2,1,5,0,8,1,38,23,177,7,49,88,799,366481,1,136033,false,false,true,Media and Advertising,Canada,LATAM,female,smoker,Married,229019957,mortgage,mortgage,good,wartime_vet,Friday,White/Caucasian,8AM,47.60°N 122.16°W
1511,2,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,2,1,3,0,6,3,6,0,3,1,15,9,56,71,227,50,11,92,649,7330,3,320303,false,false,false,Manufacturing,United States,India,male,nonsmoker,Married,699071357,rent,mortgage,good,none,Saturday,Black/African-American,3PM,36.83°N 119.68°W
1512,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,3,1,3,7,4,6,5,7,20,12,24,51,223,21,45,70,766,49830,1,255414,false,true,false,Hospitality,Sweden,LATAM,female,nonsmoker,Married,669149078,mortgage,consolidation,good,active_duty,Wednesday,Multiracial,8PM,38.95°N 92.33°W
1513,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,4,5,5,1,3,2,4,4,14,24,19,30,1,74,45,82,841,363781,3,241408,false,false,false,Transportation,Mexico,China,female,nonsmoker,Married,679453039,mortgage,auto,excellent,wartime_vet,Friday,Hawaiian/Pacific Islander,2PM,40.66°N 73.94°W
1514,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,2,4,2,5,6,0,3,0,5,2,12,1,56,89,13,4,18,70,744,109999,1,376581,false,false,true,Transportation,United States,LATAM,male,nonsmoker,Divorced,421272352,rent,other,fair,wartime_vet,Saturday,Asian,12PM,37.30°N 121.81°W
1515,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,2,1,3,5,0,5,6,0,4,5,20,36,25,84,204,14,55,93,772,138211,4,256711,false,false,false,Manufacturing,United States,China,male,nonsmoker,Married,454871229,rent,mortgage,good,wartime_vet,Sunday,Hispanic/Latino(a),8PM,42.49°N 83.03°W
1516,2,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,2,4,2,6,5,1,9,20,35,16,225,50,39,100,782,91901,7,837976,false,false,false,Media and Advertising,Denmark,LATAM,female,nonsmoker,Single,558045571,own,consolidation,excellent,none,Tuesday,Black/African-American,9AM,33.95°N 83.37°W
1517,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2,2,1,5,2,0,2,0,3,1,4,1,38,3,154,49,15,69,821,206249,1,150969,false,true,false,Media and Advertising,United States,India,male,nonsmoker,Divorced,686488088,rent,consolidation,poor,wartime_vet,Tuesday,Black/African-American,4AM,40.55°N 105.06°W
1518,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,4,6,6,1,4,7,1,5,1,44,52,287,0,5,94,662,51324,8,164562,false,false,false,Energy,China,EU,female,smoker,Married,268854795,mortgage,mortgage,poor,disabled,Saturday,Black/African-American,5AM,32.32°N 95.31°W
1519,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,2,4,0,1,4,6,7,3,1,6,1,20,35,280,3,18,80,755,47561,186,152367,false,false,false,Manufacturing,Tanzania,India,male,nonsmoker,Married,694593024,rent,consolidation,excellent,none,Monday,Black/African-American,6AM,29.70°N 98.12°W
1520,2,0,0,1,1,0,1,0,1,1,0,0,0,1,0,2,2,2,2,0,0,7,3,4,4,1,12,3,40,15,300,60,43,83,771,125189,16,176522,true,false,true,Transportation,China,China,male,nonsmoker,Divorced,736946329,rent,consolidation,fair,none,Sunday,Black/African-American,12PM,34.00°N 117.47°W
1521,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,2,2,1,4,3,2,1,2,0,13,1,35,55,152,10,31,65,607,18639,24,178244,false,false,false,Media and Advertising,Canada,Mexico,male,nonsmoker,Married,586709910,mortgage,consolidation,fair,active_duty,thrursday,White/Caucasian,1PM,34.12°N 117.56°W
1522,2,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,2,0,2,0,5,4,2,4,4,1,8,6,42,41,118,57,11,89,708,316498,3,385742,false,false,false,Media and Advertising,China,China,female,smoker,Married,734497510,rent,auto,fair,none,Friday,Black/African-American,8AM,43.54°N 96.73°W
1523,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,2,1,1,1,0,5,4,2,3,6,0,11,23,24,46,278,92,36,85,758,16021,48,166175,true,false,false,Media and Advertising,India,EU,male,nonsmoker,Divorced,208273571,mortgage,mortgage,poor,none,Friday,White/Caucasian,11AM,47.95°N 122.19°W
1524,2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,2,0,3,2,2,6,3,1,13,1,25,62,230,14,25,85,774,455105,121,68231,false,false,true,Media and Advertising,France,India,female,nonsmoker,Married,635900092,own,auto,fair,none,Wednesday,Black/African-American,1PM,34.27°N 118.75°W
1525,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,4,0,6,0,1,5,1,0,5,17,45,92,134,45,94,93,607,352885,10,286482,false,false,true,Energy,Costa Rica,Canada,female,nonsmoker,Married,302529477,mortgage,auto,excellent,none,Saturday,White/Caucasian,5AM,41.82°N 71.42°W
1526,2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,3,1,1,7,0,5,16,18,59,15,310,34,66,9,758,258329,1,67651,true,true,false,Energy,Egypt,US,female,nonsmoker,Married,220311235,mortgage,auto,poor,none,Wednesday,Hispanic/Latino(a),4PM,37.08°N 113.56°W
1527,2,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,2,2,2,0,2,1,4,1,2,5,13,32,28,7,16,38,44,94,745,94183,33,291209,true,false,true,Hospitality,Canada,Mexico,female,nonsmoker,Married,696185299,rent,consolidation,fair,none,Tuesday,Hispanic/Latino(a),1PM,39.78°N 86.15°W
1528,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2,3,0,3,3,4,7,3,5,11,9,23,41,38,59,39,57,751,166577,7,216069,true,false,true,Hospitality,Tunisia,India,male,nonsmoker,Married,549902340,mortgage,consolidation,good,none,Wednesday,Hispanic/Latino(a),11AM,39.12°N 94.56°W
1529,2,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,3,0,1,0,7,0,1,7,9,16,42,43,106,10,15,83,706,133705,1,489766,false,false,false,Financial Services,United States,Canada,male,nonsmoker,Married,919756670,mortgage,mortgage,good,none,Monday,Multiracial,9AM,25.87°N 80.30°W
1530,2,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,2,0,0,5,1,5,6,0,1,14,1,40,40,143,100,27,62,775,99495,6,77825,false,false,false,Healthcare,Sweden,US,female,smoker,Single,772908315,mortgage,consolidation,inconclusive,none,Friday,Black/African-American,2PM,34.04°N 117.60°W
1531,2,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,3,0,6,0,1,3,4,1,12,3,69,74,332,49,61,97,738,48561,4,271138,false,false,false,Energy,India,China,female,smoker,Married,589941636,mortgage,mortgage,good,none,Saturday,Black/African-American,12PM,32.52°N 114.52°W
1532,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,6,1,3,3,3,1,10,1,21,6,239,3,36,87,451,79091,2,845044,false,true,true,Transportation,India,India,female,nonsmoker,Married,364267582,own,mortgage,fair,retired,Saturday,Black/African-American,10AM,32.92°N 80.07°W
1533,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,4,0,2,4,5,5,2,5,2,1,52,18,331,22,9,85,716,218775,1,102630,false,false,false,Healthcare,Chile,Mexico,male,nonsmoker,Married,857419938,rent,consolidation,excellent,none,Tuesday,Hispanic/Latino(a),2AM,42.67°N 73.80°W
1534,2,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,2,4,0,3,5,1,6,4,0,10,4,25,37,272,11,46,100,769,9361,35,210957,false,false,false,Energy,Denmark,China,female,nonsmoker,Married,929716352,mortgage,consolidation,excellent,none,Wednesday,White/Caucasian,10AM,30.08°N 94.15°W
1535,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,4,1,0,5,4,7,5,2,1,8,3,23,50,150,89,92,69,718,484999,2,141079,false,false,false,Financial Services,Costa Rica,Mexico,male,nonsmoker,Divorced,143107418,own,other,poor,none,Friday,Black/African-American,8AM,44.92°N 123.02°W
1536,2,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,3,5,1,6,4,1,4,5,11,32,30,76,119,20,76,73,771,331490,25,335893,false,false,false,Hospitality,Canada,China,male,smoker,Married,813074728,mortgage,mortgage,good,wartime_vet,Monday,Hispanic/Latino(a),11AM,34.72°N 92.36°W
1537,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,3,3,0,1,1,3,1,44,17,140,7,10,84,737,379630,137,56750,false,false,true,Transportation,United States,Canada,male,nonsmoker,Single,529485825,own,auto,fair,none,Tuesday,Black/African-American,3AM,26.14°N 80.15°W
1538,2,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,2,1,4,4,3,0,2,0,1,0,10,11,24,40,132,8,43,83,508,151782,11,222254,false,false,true,Media and Advertising,United States,Canada,male,nonsmoker,Divorced,181052896,rent,mortgage,excellent,disabled,Wednesday,White/Caucasian,10AM,32.35°N 86.27°W
1539,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,3,0,4,6,1,4,0,0,10,1,23,59,290,41,36,88,640,173183,12,109794,false,false,false,Energy,China,US,male,nonsmoker,Married,327685892,mortgage,auto,good,none,thrursday,White/Caucasian,10AM,34.93°N 120.44°W
1540,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,2,2,0,2,6,6,5,7,1,13,3,25,69,145,8,8,65,551,224457,5,737929,false,false,true,Manufacturing,Bolivia,EU,male,smoker,Married,835720294,mortgage,consolidation,fair,none,Tuesday,Black/African-American,1PM,35.78°N 78.82°W
1541,2,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,4,0,4,0,5,4,4,2,4,1,36,64,95,62,33,99,778,117333,1,100363,false,true,false,Healthcare,China,China,female,nonsmoker,Married,601815188,mortgage,consolidation,excellent,none,thrursday,Asian,4AM,43.60°N 116.23°W
1542,2,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,4,1,0,5,7,2,1,5,3,10,1,25,23,261,10,42,98,848,252215,1,164277,false,false,false,Media and Advertising,Canada,LATAM,male,nonsmoker,Married,748587665,own,other,poor,none,Friday,Indigenous/Native American,10AM,39.88°N 105.06°W
1543,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,5,3,6,7,5,6,5,6,48,48,168,15,38,89,705,495440,1,263844,false,false,false,Manufacturing,Tunisia,LATAM,male,smoker,Married,467278712,mortgage,mortgage,poor,none,Friday,Multiracial,5AM,40.91°N 74.16°W
1544,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2,2,2,0,6,0,3,6,3,1,20,1,59,62,53,39,39,97,789,202468,1,201361,false,false,false,Transportation,Portugal,India,male,nonsmoker,Married,157550449,rent,consolidation,fair,none,Saturday,Black/African-American,8PM,30.05°N 89.93°W
1545,2,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,4,0,2,5,4,3,2,5,10,2,33,38,40,7,11,92,728,171390,22,246373,false,true,true,Hospitality,India,Mexico,female,smoker,Married,487697619,mortgage,auto,excellent,none,Tuesday,Hispanic/Latino(a),10AM,41.26°N 96.05°W
1546,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,2,0,4,0,1,4,2,1,4,0,16,1,43,13,70,0,27,97,806,121226,14,629869,false,false,false,Media and Advertising,Canada,China,female,nonsmoker,Divorced,845848120,rent,auto,excellent,none,Monday,White/Caucasian,4PM,35.98°N 78.90°W
1547,2,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,2,2,0,5,3,2,7,4,0,11,16,43,57,33,40,49,83,731,51715,72,265236,false,false,true,Media and Advertising,Ethiopia,China,female,nonsmoker,Married,219833717,mortgage,consolidation,fair,none,Friday,White/Caucasian,11AM,32.15°N 110.87°W
1548,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,2,1,2,3,0,6,4,4,5,4,0,13,21,36,71,132,10,35,63,837,471276,1,133566,false,false,true,Hospitality,Colombia,China,male,smoker,Divorced,793162028,mortgage,consolidation,good,none,Saturday,White/Caucasian,1PM,32.35°N 86.27°W
1549,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,4,0,2,6,3,0,0,1,14,22,56,23,201,9,19,83,792,41180,1,362533,false,false,false,Transportation,United States,US,male,nonsmoker,Married,377296184,mortgage,auto,excellent,none,Tuesday,Black/African-American,2PM,33.79°N 117.86°W
1550,2,0,0,1,1,1,0,1,1,1,0,1,0,0,0,2,2,2,4,0,3,2,3,3,6,3,4,20,40,84,102,79,50,91,744,99097,2,492333,false,false,false,Transportation,India,EU,male,smoker,Divorced,728596562,rent,consolidation,excellent,none,Wednesday,Indigenous/Native American,4AM,26.65°N 81.99°W
1551,2,0,1,1,1,1,0,1,0,1,0,1,0,0,0,2,1,0,4,0,0,3,2,6,3,2,8,1,32,74,125,83,42,89,686,190209,123,171411,false,true,false,Media and Advertising,Italy,India,female,smoker,Divorced,715930598,mortgage,auto,excellent,none,Sunday,Asian,8AM,33.79°N 112.31°W
1552,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,4,1,2,0,5,1,2,1,51,32,284,7,33,91,824,328138,9,229393,false,true,true,Media and Advertising,United States,LATAM,female,smoker,Married,367141479,own,auto,good,none,thrursday,Black/African-American,2AM,33.49°N 117.13°W
1553,2,0,1,0,0,1,1,0,1,1,0,1,0,1,0,2,1,1,2,0,5,3,4,6,4,5,17,3,22,13,294,2,36,84,760,176257,37,595958,false,false,true,Hospitality,Ireland,China,female,smoker,Divorced,659455862,mortgage,mortgage,fair,none,Friday,Hispanic/Latino(a),5PM,29.59°N 95.63°W
1554,2,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,2,4,0,3,2,3,4,2,1,13,3,23,54,128,5,23,78,775,51527,22,422416,false,false,false,Transportation,China,Mexico,male,nonsmoker,Married,794906582,mortgage,consolidation,excellent,none,Wednesday,Black/African-American,1PM,38.89°N 94.69°W
1555,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,0,3,4,5,0,1,0,16,1,64,75,117,5,62,85,659,92580,94,99633,false,false,true,Healthcare,United States,Canada,male,nonsmoker,Married,558013095,rent,auto,fair,none,Wednesday,White/Caucasian,4PM,43.17°N 77.62°W
1556,2,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,2,2,4,1,4,6,2,1,4,0,12,2,45,74,127,39,32,88,762,336860,36,75742,false,true,false,Media and Advertising,Canada,China,male,smoker,Married,293795193,rent,consolidation,excellent,active_duty,thrursday,White/Caucasian,12PM,35.97°N 83.95°W
1557,2,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,2,0,4,6,4,1,7,1,4,5,54,62,329,31,37,35,767,105644,186,86302,false,false,true,Hospitality,Canada,EU,male,smoker,Married,774514339,mortgage,auto,fair,none,thrursday,Black/African-American,4AM,39.76°N 121.82°W
1558,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,4,0,5,1,7,5,1,0,8,1,39,8,100,10,64,86,539,302269,21,244768,false,true,false,Financial Services,Brazil,Canada,male,nonsmoker,Married,372876265,mortgage,mortgage,excellent,none,Friday,White/Caucasian,8AM,34.78°N 86.53°W
1559,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,4,4,5,4,6,5,0,2,0,2,1,55,68,270,46,40,84,754,244658,47,543579,false,false,true,Healthcare,United States,Mexico,male,smoker,Married,247127796,mortgage,other,excellent,wartime_vet,thrursday,White/Caucasian,2AM,40.41°N 104.77°W
1560,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,2,4,0,3,4,2,7,7,3,13,1,35,28,204,74,31,93,417,420797,10,193012,false,false,false,Media and Advertising,Botswana,EU,male,smoker,Married,202901918,own,consolidation,excellent,none,Wednesday,Indigenous/Native American,1PM,42.49°N 83.03°W
1561,2,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,2,1,1,3,0,2,2,7,0,16,16,52,46,326,14,25,95,752,495354,57,192932,false,false,false,Media and Advertising,Mexico,EU,male,nonsmoker,Married,703551441,mortgage,consolidation,poor,active_duty,Wednesday,White/Caucasian,4PM,36.07°N 94.17°W
1562,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,2,4,4,4,6,5,0,0,17,13,44,82,110,40,33,99,736,21147,12,351528,false,false,false,Manufacturing,Brazil,US,female,smoker,Divorced,969543873,mortgage,mortgage,fair,disabled,thrursday,White/Caucasian,5PM,33.20°N 96.66°W
1563,2,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,5,3,2,3,1,17,7,21,47,25,16,45,82,542,78076,38,146462,false,false,false,Transportation,Mexico,India,female,nonsmoker,Married,637035324,mortgage,mortgage,inconclusive,active_duty,Sunday,Black/African-American,5PM,42.34°N 71.02°W
1564,2,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,2,2,4,3,5,1,1,4,5,10,37,20,40,214,10,27,82,755,11108,12,318823,true,false,true,Energy,Canada,China,male,nonsmoker,Married,183113186,own,consolidation,fair,disabled,Wednesday,Hispanic/Latino(a),10AM,34.16°N 118.14°W
1565,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,3,0,5,2,1,4,1,4,15,1,55,81,179,78,38,97,627,200106,9,211768,false,false,false,Energy,China,Canada,female,nonsmoker,Married,262845623,mortgage,auto,good,none,Friday,Hawaiian/Pacific Islander,3PM,41.75°N 88.16°W
