account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,auto_owner,card_testing,city_state_match,synthetic_identity,income_high,non_military_disability,marital_status,living_status,credit_purpose,identity_match,military_status,application_day,num_dependents,job_industry,citizenship,region,self_id_race_ethnicity,application_hour,years_at_residence,age,debt_to_income,city_state,credit_utilization,num_transactions,credit_history_mos,credit_score,amount,credit_request_duration,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn,living_status_char,credit_purpose_char,identity_match_char,military_status_char,application_day_char,self_id_race_ethnicity_char,application_hour_char,city_state_char
605,4,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,2,2,1,0,3,4,2,7,3,0,9,11,39,48,92,50,22,84,753,7901,18,240490,false,false,false,Media and Advertising,Sudan,India,female,nonsmoker,Married,501973033,rent,consolidation,poor,none,Wednesday,White/Caucasian,9AM,27.28°N 80.39°W
606,4,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,6,6,1,1,3,0,14,1,36,57,278,48,32,77,758,150887,9,386079,true,false,false,Energy,Canada,India,female,smoker,Married,128550174,mortgage,auto,poor,none,Saturday,White/Caucasian,2PM,47.95°N 122.19°W
607,4,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,2,3,0,4,0,2,4,5,0,17,3,40,74,22,82,8,82,759,79307,1,277435,false,true,true,Media and Advertising,China,LATAM,male,smoker,Married,435589134,mortgage,consolidation,good,none,thrursday,White/Caucasian,5PM,38.90°N 77.02°W
608,4,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,3,0,2,3,6,4,1,0,5,1,39,34,259,49,50,70,701,24424,7,902101,false,false,true,Manufacturing,China,Canada,male,nonsmoker,Married,720327140,own,mortgage,good,none,Tuesday,White/Caucasian,5AM,40.60°N 112.00°W
609,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,4,0,3,4,3,0,3,1,3,1,42,2,52,11,25,95,792,409681,10,269918,false,false,true,Transportation,United States,India,male,nonsmoker,Married,890066299,mortgage,auto,excellent,none,Wednesday,Black/African-American,3AM,39.70°N 104.72°W
610,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,4,0,2,4,3,0,4,0,17,17,37,12,291,43,6,90,771,328323,6,93222,false,false,true,Transportation,United States,China,male,nonsmoker,Married,331426297,own,auto,excellent,none,Tuesday,White/Caucasian,5PM,34.27°N 119.25°W
611,4,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,4,4,0,3,1,2,0,0,1,13,20,39,53,308,1,16,14,726,396736,37,994807,false,false,true,Media and Advertising,United States,US,female,smoker,Married,971518434,own,other,excellent,none,Wednesday,Black/African-American,1PM,34.06°N 117.91°W
612,4,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,4,3,0,2,5,7,0,0,4,5,29,49,79,134,63,19,81,624,26174,49,225586,true,false,true,Financial Services,United States,US,male,smoker,Married,765757307,mortgage,other,good,none,Tuesday,Hawaiian/Pacific Islander,5AM,41.82°N 71.42°W
613,4,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2,1,1,4,0,3,4,2,1,6,1,14,1,37,13,319,2,50,81,607,35039,11,53359,false,false,true,Media and Advertising,Canada,EU,female,nonsmoker,Divorced,211638200,mortgage,mortgage,excellent,none,Wednesday,Black/African-American,2PM,32.80°N 116.96°W
614,4,0,0,1,1,0,1,0,0,1,0,1,0,0,1,2,0,2,3,0,0,0,7,6,1,1,15,16,45,36,262,15,48,87,732,21383,13,202126,true,false,false,Financial Services,Denmark,Canada,male,nonsmoker,Divorced,152432051,own,consolidation,good,none,Sunday,Black/African-American,3PM,42.64°N 71.32°W
615,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,3,5,1,5,6,4,2,1,12,14,36,78,13,56,34,99,763,94773,12,276154,false,false,false,Manufacturing,China,Mexico,male,nonsmoker,Married,813320154,mortgage,consolidation,good,wartime_vet,Monday,Black/African-American,12PM,37.30°N 121.81°W
616,4,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,2,3,2,6,2,0,9,16,55,91,254,63,25,7,735,16683,15,251390,true,false,false,Media and Advertising,Norway,Mexico,female,smoker,Married,511470769,own,auto,good,none,Tuesday,White/Caucasian,9AM,29.49°N 95.11°W
617,4,0,1,1,1,0,0,1,0,1,0,1,0,0,0,2,1,2,1,1,1,6,5,7,2,4,11,20,28,40,302,6,47,88,797,42404,1,89581,false,false,false,Healthcare,Botswana,Mexico,female,nonsmoker,Divorced,127542040,mortgage,consolidation,poor,active_duty,Monday,Hawaiian/Pacific Islander,11AM,40.50°N 74.35°W
618,4,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,2,2,2,0,3,5,1,0,4,0,16,2,44,14,117,7,33,58,773,11679,9,233101,false,false,true,Energy,United States,China,female,nonsmoker,Married,128295490,rent,consolidation,fair,none,Wednesday,White/Caucasian,4PM,43.17°N 77.62°W
619,4,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,2,1,3,1,5,4,4,6,5,6,8,1,29,75,67,2,34,91,526,2474,1,213165,false,true,true,Hospitality,Portugal,LATAM,female,nonsmoker,Married,139958323,rent,mortgage,good,active_duty,Friday,Multiracial,8AM,44.95°N 93.10°W
620,4,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,4,2,3,1,2,4,5,1,14,1,50,46,322,17,59,88,838,34078,7,259261,false,false,false,Media and Advertising,China,LATAM,female,smoker,Married,563254468,own,auto,excellent,reserves,Wednesday,Black/African-American,2PM,33.91°N 98.53°W
621,4,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,2,3,0,3,4,5,1,6,0,4,1,31,43,286,0,27,73,799,103834,8,70646,true,false,false,Healthcare,Canada,EU,male,nonsmoker,Married,853585674,mortgage,consolidation,good,none,Wednesday,White/Caucasian,4AM,40.75°N 89.62°W
622,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,2,2,1,4,1,0,5,6,0,7,4,1,20,66,165,39,15,99,647,27460,1,280597,false,false,true,Healthcare,United Kingdom,US,male,nonsmoker,Divorced,565615667,rent,consolidation,poor,disabled,Monday,Multiracial,4AM,33.22°N 97.14°W
623,4,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,2,1,0,2,1,1,4,7,0,17,39,25,76,114,94,5,99,760,275368,5,177341,false,false,false,Energy,China,EU,female,nonsmoker,Married,368811081,mortgage,consolidation,poor,none,Tuesday,White/Caucasian,5PM,40.78°N 111.93°W
624,4,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,2,0,4,1,2,5,2,1,11,1,42,15,116,55,32,64,701,88194,8,204247,false,false,false,Media and Advertising,Paraguay,Mexico,female,nonsmoker,Married,358252606,own,auto,fair,none,thrursday,Black/African-American,11AM,42.27°N 71.81°W
625,4,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,2,3,0,2,7,6,3,3,0,8,1,37,8,97,54,40,58,782,466005,2,215987,false,false,false,Manufacturing,India,India,female,nonsmoker,Married,528926342,mortgage,consolidation,good,none,Tuesday,White/Caucasian,8AM,47.67°N 117.43°W
626,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,1,2,6,7,7,4,1,17,18,29,42,218,5,8,81,786,36168,42,435503,false,false,false,Financial Services,Ethiopia,China,female,nonsmoker,Married,744759458,own,mortgage,good,active_duty,Tuesday,Black/African-American,5PM,46.86°N 96.83°W
627,4,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,3,0,2,4,3,5,1,1,3,1,23,32,330,8,38,82,764,6463,110,74076,false,false,true,Transportation,Argentina,Canada,female,nonsmoker,Married,916847957,mortgage,consolidation,good,none,Tuesday,Black/African-American,3AM,42.47°N 70.96°W
628,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,0,3,0,3,4,7,6,0,5,7,6,40,91,201,69,35,97,762,200777,20,293178,false,false,true,Financial Services,Ireland,US,male,nonsmoker,Married,568229568,rent,auto,good,none,Wednesday,Hispanic/Latino(a),7AM,33.79°N 117.86°W
629,4,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,2,6,5,1,7,0,17,1,48,3,252,60,40,94,826,355071,14,219450,false,false,false,Healthcare,Canada,EU,male,nonsmoker,Married,226569343,mortgage,auto,poor,none,Tuesday,White/Caucasian,5PM,35.99°N 79.99°W
630,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,4,4,14,15,26,20,112,3,49,96,743,484711,94,159644,false,false,false,Energy,Canada,China,female,nonsmoker,Married,783917772,own,auto,poor,none,Sunday,Hawaiian/Pacific Islander,2PM,41.57°N 93.61°W
631,4,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,2,0,2,0,6,4,3,6,4,4,11,1,30,60,131,84,31,78,625,58490,9,75108,false,false,false,Transportation,Denmark,China,male,smoker,Married,142293011,rent,auto,fair,none,Saturday,Hawaiian/Pacific Islander,11AM,45.64°N 122.60°W
632,4,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,4,0,4,1,2,7,4,0,18,1,33,81,102,5,58,7,598,77585,9,135839,false,false,false,Media and Advertising,Tanzania,China,female,smoker,Married,463235002,mortgage,mortgage,excellent,none,thrursday,White/Caucasian,6PM,26.65°N 81.99°W
633,4,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,2,1,3,4,2,5,3,0,0,4,8,31,46,28,1,43,36,97,568,68999,7,50093,false,false,false,Transportation,United States,US,male,nonsmoker,Married,944403593,rent,mortgage,good,disabled,Tuesday,Hawaiian/Pacific Islander,8AM,40.66°N 73.94°W
634,4,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,5,1,4,1,3,5,0,10,2,37,43,167,37,31,18,577,9235,7,161886,false,false,true,Energy,India,LATAM,male,smoker,Married,675375653,mortgage,auto,poor,wartime_vet,Monday,White/Caucasian,10AM,32.81°N 83.69°W
635,4,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,2,3,5,1,0,2,7,4,0,5,2,44,86,106,34,32,65,702,235147,9,61652,false,false,false,Media and Advertising,Sudan,China,female,smoker,Married,476051402,own,consolidation,good,wartime_vet,Monday,White/Caucasian,5AM,25.87°N 80.30°W
636,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1,0,3,4,4,3,5,13,1,40,85,278,38,29,65,727,278435,50,338323,true,false,false,Hospitality,China,India,male,nonsmoker,Married,247706326,mortgage,mortgage,good,active_duty,Sunday,Hispanic/Latino(a),1PM,47.95°N 122.19°W
637,4,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,3,0,4,0,1,3,5,7,1,0,10,24,44,12,91,4,27,75,742,80700,2,107927,false,false,true,Healthcare,Tunisia,Canada,male,nonsmoker,Married,294035166,other,auto,excellent,none,Monday,White/Caucasian,10AM,36.10°N 80.26°W
638,4,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,4,0,6,5,2,3,3,1,13,17,50,23,232,99,36,93,836,12078,8,512422,false,false,true,Media and Advertising,India,India,male,nonsmoker,Married,868983541,mortgage,auto,excellent,none,Saturday,Black/African-American,1PM,26.75°N 80.13°W
639,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,2,2,3,6,6,1,4,1,0,11,1,53,25,91,48,54,89,796,64548,11,290369,false,false,false,Energy,China,Canada,female,smoker,Married,181440733,mortgage,consolidation,fair,retired,Saturday,White/Caucasian,11AM,36.10°N 80.26°W
640,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,0,3,0,6,2,7,7,3,1,0,1,55,4,255,1,43,87,764,15331,8,184016,false,false,false,Financial Services,Tunisia,India,male,nonsmoker,Married,736656083,rent,auto,good,none,Saturday,Black/African-American,12AM,31.88°N 102.35°W
641,4,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,2,3,0,2,1,2,0,5,4,16,1,53,19,145,36,13,92,762,33485,21,83286,false,false,true,Media and Advertising,United States,LATAM,male,nonsmoker,Married,521069258,mortgage,consolidation,good,none,Tuesday,Hawaiian/Pacific Islander,4PM,35.78°N 78.82°W
642,4,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,2,2,3,1,2,1,2,0,2,0,11,25,73,75,148,3,17,82,798,57087,11,84364,false,false,false,Media and Advertising,United States,Mexico,male,nonsmoker,Married,763576087,rent,consolidation,good,active_duty,Tuesday,White/Caucasian,11AM,44.06°N 123.12°W
643,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2,2,3,1,2,3,2,4,5,3,13,19,30,55,87,58,23,20,718,47774,1,429745,false,true,false,Media and Advertising,China,LATAM,female,smoker,Married,590393266,rent,consolidation,good,active_duty,Tuesday,Indigenous/Native American,1PM,27.56°N 99.49°W
644,4,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,3,1,2,5,1,3,7,6,5,0,9,1,41,100,25,91,13,94,702,76776,8,82850,false,false,true,Financial Services,Italy,LATAM,female,smoker,Married,374296723,other,mortgage,fair,wartime_vet,Monday,White/Caucasian,9AM,42.34°N 71.02°W
645,4,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4,4,2,0,1,5,14,38,37,52,299,3,10,85,642,31086,8,89196,false,false,false,Media and Advertising,United States,Canada,male,smoker,Married,619927862,own,auto,poor,active_duty,thrursday,Hispanic/Latino(a),2PM,45.53°N 122.94°W
646,4,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,0,3,0,6,6,1,0,5,0,14,5,51,64,183,34,43,84,771,165223,7,250484,false,false,true,Energy,United States,LATAM,male,smoker,Married,523196890,rent,auto,good,none,Saturday,White/Caucasian,2PM,38.88°N 94.82°W
647,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,5,1,0,2,6,8,8,48,89,99,73,46,25,705,241273,105,283764,false,false,true,Energy,United States,Mexico,female,nonsmoker,Married,344260104,own,auto,excellent,none,Monday,Multiracial,8AM,37.49°N 121.94°W
648,4,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,2,0,4,5,1,2,3,1,2,3,17,1,29,71,166,40,5,68,510,126950,4,107314,false,false,false,Transportation,Canada,Mexico,female,nonsmoker,Married,697831201,rent,auto,excellent,wartime_vet,Monday,Indigenous/Native American,5PM,33.67°N 112.45°W
649,4,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,2,4,1,4,2,0,9,1,32,67,165,40,59,13,373,16765,12,252580,true,false,false,Energy,China,Mexico,female,nonsmoker,Married,698223858,mortgage,consolidation,fair,none,Tuesday,White/Caucasian,9AM,33.22°N 97.14°W
650,4,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,2,2,3,0,3,4,2,7,3,0,12,19,37,25,95,79,49,98,723,112,12,407434,false,false,false,Media and Advertising,Ethiopia,India,male,nonsmoker,Married,986230527,rent,consolidation,good,none,Wednesday,White/Caucasian,12PM,43.60°N 116.23°W
651,4,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,2,1,4,0,3,0,2,4,5,0,11,2,25,64,200,88,28,82,703,241262,14,294216,false,false,true,Media and Advertising,Brazil,LATAM,male,nonsmoker,Married,601325703,rent,mortgage,excellent,none,Wednesday,White/Caucasian,11AM,32.02°N 102.11°W
652,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,5,1,6,6,1,5,3,11,13,41,83,166,28,40,62,491,5012,9,234246,false,false,true,Manufacturing,Canada,LATAM,male,nonsmoker,Married,858055596,own,consolidation,excellent,wartime_vet,Monday,Indigenous/Native American,11AM,33.67°N 112.45°W
653,4,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,2,2,2,0,5,5,7,4,2,0,4,1,20,24,154,36,32,90,789,5195,5,210890,false,false,false,Financial Services,China,Mexico,female,smoker,Married,292827511,rent,consolidation,fair,none,Friday,White/Caucasian,4AM,40.55°N 105.06°W
654,4,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,2,4,0,6,6,4,4,0,1,13,1,38,11,98,9,19,99,701,471570,12,170651,false,true,false,Hospitality,China,US,male,smoker,Married,321430568,own,consolidation,excellent,none,Saturday,Black/African-American,1PM,37.53°N 77.48°W
655,4,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0,0,2,7,1,7,5,14,17,28,27,189,0,14,52,764,328515,6,318213,false,false,true,Financial Services,Canada,EU,female,nonsmoker,Married,937493598,own,auto,good,none,Sunday,Hispanic/Latino(a),2PM,43.04°N 76.14°W
656,4,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,3,4,0,6,1,2,4,3,4,4,16,72,4,288,1,10,99,743,75291,1,266050,false,true,true,Media and Advertising,China,India,female,smoker,Married,725511357,mortgage,education,excellent,none,Saturday,Hawaiian/Pacific Islander,4AM,39.57°N 119.72°W
657,4,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,3,0,5,4,2,4,7,5,9,1,49,27,235,6,31,91,771,442432,23,276572,false,false,false,Media and Advertising,China,EU,female,nonsmoker,Married,934447137,mortgage,mortgage,good,none,Friday,Hispanic/Latino(a),9AM,34.21°N 77.89°W
658,4,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,3,4,2,5,3,5,2,2,14,1,35,24,51,36,43,76,785,458896,1,267224,false,false,true,Transportation,Brazil,Mexico,female,smoker,Married,388594745,mortgage,auto,good,disabled,Tuesday,Asian,2PM,37.69°N 97.35°W
659,4,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,3,0,1,3,7,7,2,6,1,27,24,6,31,38,8,91,625,247036,1,226744,true,false,true,Financial Services,Tunisia,Mexico,male,nonsmoker,Married,872734130,mortgage,auto,good,none,Monday,Multiracial,1AM,43.06°N 87.97°W
660,4,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,2,4,4,1,5,2,5,1,0,5,1,24,89,190,34,48,68,822,172719,10,457311,true,false,true,Media and Advertising,Peru,Canada,male,smoker,Married,338146177,own,consolidation,excellent,disabled,Monday,White/Caucasian,5AM,34.06°N 117.76°W
661,4,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,2,4,0,1,1,2,5,2,1,11,1,67,43,229,49,34,82,752,437454,12,340029,false,true,false,Media and Advertising,Argentina,Mexico,male,nonsmoker,Married,611417607,mortgage,consolidation,excellent,none,Monday,Black/African-American,11AM,30.59°N 96.30°W
662,4,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,3,0,2,5,2,1,1,2,24,58,20,69,60,91,615,147084,2,124595,true,false,true,Media and Advertising,Chile,Mexico,male,nonsmoker,Married,405647896,own,mortgage,excellent,none,Wednesday,Black/African-American,1AM,35.47°N 97.51°W
663,4,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,3,0,3,4,2,1,0,0,7,6,55,62,84,48,21,72,832,188218,1,874857,false,false,true,Media and Advertising,Canada,US,male,nonsmoker,Married,705206261,own,auto,good,none,Wednesday,White/Caucasian,7AM,33.57°N 101.89°W
664,4,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,4,0,3,2,2,1,2,1,18,1,39,60,16,50,69,98,787,90146,10,273608,false,false,false,Media and Advertising,Canada,Mexico,male,nonsmoker,Married,590002455,mortgage,mortgage,excellent,none,Wednesday,Black/African-American,6PM,39.78°N 86.15°W
665,4,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,2,3,0,0,2,3,2,0,5,11,30,26,15,228,28,46,100,519,484208,3,279612,true,false,false,Transportation,Mexico,US,male,nonsmoker,Married,494081313,own,consolidation,good,none,Sunday,Hispanic/Latino(a),11AM,39.03°N 95.69°W
666,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,2,0,3,0,2,5,2,4,5,1,8,1,33,8,308,94,44,61,706,435178,19,146698,true,false,true,Media and Advertising,China,LATAM,male,nonsmoker,Married,362676678,rent,auto,good,none,Tuesday,Black/African-American,8AM,34.06°N 117.91°W
667,4,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,2,2,2,0,6,2,2,7,4,1,7,29,26,115,74,17,83,22,831,3791,8,519716,false,false,false,Media and Advertising,Morocco,China,male,nonsmoker,Married,513823585,rent,consolidation,fair,none,Saturday,Black/African-American,7AM,61.17°N 149.28°W
668,4,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,2,4,3,4,6,4,2,6,17,5,57,12,195,67,58,74,609,292145,11,237691,false,false,false,Manufacturing,China,Mexico,female,nonsmoker,Married,281686121,mortgage,mortgage,fair,disabled,Wednesday,Multiracial,5PM,34.04°N 80.91°W
669,4,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,2,1,0,0,1,2,7,4,0,11,2,32,59,244,6,81,64,754,145922,1,819341,false,false,true,Media and Advertising,Tanzania,China,female,nonsmoker,Married,738709722,own,consolidation,poor,none,Sunday,White/Caucasian,11AM,38.26°N 122.03°W
670,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,1,2,3,0,3,4,1,0,1,0,7,12,19,70,76,7,10,73,705,32906,11,134483,false,false,true,Energy,United States,Canada,male,nonsmoker,Divorced,670245608,mortgage,consolidation,good,none,Wednesday,White/Caucasian,7AM,38.64°N 90.24°W
671,4,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,2,4,6,5,1,0,3,4,8,13,38,81,295,20,29,86,759,137214,30,113527,false,false,false,Energy,United States,India,male,nonsmoker,Married,667431757,mortgage,auto,fair,disabled,Saturday,Hawaiian/Pacific Islander,8AM,33.67°N 117.91°W
672,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,4,2,3,1,6,1,0,4,4,43,68,117,32,95,84,567,71112,12,861843,false,false,false,Energy,Denmark,Canada,female,nonsmoker,Married,562396870,rent,auto,inconclusive,disabled,Tuesday,White/Caucasian,4AM,43.17°N 77.62°W
673,4,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,2,3,0,0,2,2,6,3,1,9,23,43,25,255,0,21,15,632,14906,24,56513,false,false,false,Media and Advertising,Italy,India,female,nonsmoker,Married,399489016,mortgage,consolidation,good,none,Sunday,Black/African-American,9AM,31.88°N 102.35°W
674,4,0,1,0,1,1,0,1,0,0,0,1,0,0,0,2,1,2,4,0,4,1,1,3,7,4,15,1,24,82,130,25,48,83,464,152235,9,332041,false,false,true,Energy,India,EU,female,smoker,Divorced,505471592,mortgage,consolidation,excellent,none,thrursday,Hawaiian/Pacific Islander,3PM,42.96°N 85.66°W
675,4,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,2,4,4,7,7,0,1,0,11,2,36,81,311,4,14,65,840,179073,4,214081,false,false,true,Financial Services,United States,Canada,female,smoker,Married,565254109,own,mortgage,fair,disabled,thrursday,White/Caucasian,11AM,44.06°N 121.31°W
676,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,4,1,0,6,3,0,5,4,8,3,30,81,276,6,16,48,790,122215,9,391945,false,true,true,Transportation,United States,LATAM,male,nonsmoker,Married,564331019,mortgage,mortgage,excellent,active_duty,Sunday,Hawaiian/Pacific Islander,8AM,33.11°N 96.67°W
677,4,0,1,1,1,0,0,1,1,1,0,1,0,0,1,2,0,2,1,0,2,4,2,0,1,4,14,9,42,87,262,62,32,73,702,161159,4,98815,false,false,false,Media and Advertising,United States,Canada,female,nonsmoker,Divorced,896365061,own,consolidation,poor,none,Tuesday,Hawaiian/Pacific Islander,2PM,42.64°N 71.32°W
678,4,0,0,0,1,0,0,0,1,1,1,1,1,0,1,2,1,4,4,5,2,1,4,4,3,0,3,1,28,84,332,5,39,83,469,292488,1,296860,false,false,true,Hospitality,China,India,male,nonsmoker,Divorced,794588546,mortgage,other,excellent,wartime_vet,Tuesday,White/Caucasian,3AM,32.52°N 114.52°W
679,4,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,2,0,1,4,5,6,0,4,1,1,27,21,322,43,29,71,830,57632,5,828958,false,false,true,Healthcare,Denmark,US,female,nonsmoker,Married,266034112,mortgage,consolidation,fair,none,Monday,Hawaiian/Pacific Islander,1AM,33.91°N 98.53°W
680,4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,3,0,1,5,4,7,2,5,9,39,37,40,30,0,41,60,737,496482,1,443198,false,false,true,Hospitality,Tunisia,Mexico,female,nonsmoker,Married,773800955,mortgage,mortgage,good,none,Monday,Hispanic/Latino(a),9AM,39.30°N 76.61°W
681,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,3,0,2,2,4,5,5,0,12,1,38,37,19,33,44,17,659,436326,15,222629,false,false,false,Hospitality,Costa Rica,LATAM,male,nonsmoker,Married,301457189,mortgage,auto,good,none,Tuesday,White/Caucasian,12PM,39.76°N 104.88°W
682,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,4,0,4,1,3,6,5,1,7,5,23,69,19,5,37,95,824,417020,7,223456,false,false,false,Transportation,Ireland,LATAM,female,nonsmoker,Married,144595519,mortgage,consolidation,excellent,none,thrursday,Black/African-American,7AM,39.76°N 104.88°W
683,4,0,1,1,1,0,0,0,0,1,0,1,0,0,0,2,1,4,4,0,1,1,5,3,3,1,10,1,54,101,308,0,47,73,427,48831,1,68588,false,false,true,Healthcare,India,India,female,nonsmoker,Divorced,535240373,mortgage,other,excellent,none,Monday,Black/African-American,10AM,34.06°N 117.91°W
684,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,2,0,1,4,0,4,4,0,0,0,8,30,19,94,325,35,47,10,567,254,152,78545,false,true,false,Hospitality,United States,US,male,nonsmoker,Married,471123432,rent,auto,poor,disabled,Sunday,White/Caucasian,8AM,29.54°N 81.24°W
685,4,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,2,3,0,1,4,2,3,2,0,8,2,23,19,273,40,21,48,702,480722,1,211502,false,true,false,Media and Advertising,India,Mexico,female,nonsmoker,Married,932212182,mortgage,consolidation,good,none,Monday,White/Caucasian,8AM,42.71°N 84.56°W
686,4,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,2,1,2,4,3,1,2,3,5,0,17,1,48,107,35,41,54,95,795,374005,131,391085,false,false,true,Media and Advertising,India,LATAM,female,nonsmoker,Divorced,124465538,rent,mortgage,fair,disabled,Wednesday,White/Caucasian,5PM,38.57°N 121.47°W
687,4,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,2,3,0,1,4,4,5,2,0,6,1,37,16,143,88,43,67,680,40205,9,141989,true,false,false,Hospitality,Panama,Mexico,female,nonsmoker,Single,485509867,mortgage,consolidation,good,none,Monday,White/Caucasian,6AM,34.04°N 117.60°W
688,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,4,0,5,7,4,4,3,6,9,15,36,6,282,58,26,63,379,32622,11,265064,true,false,true,Hospitality,China,India,male,nonsmoker,Married,497623592,own,mortgage,excellent,none,Friday,Multiracial,9AM,25.95°N 80.24°W
689,4,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,2,4,1,5,6,6,5,4,1,10,17,36,25,121,6,34,96,580,6101,57,333108,true,false,false,Manufacturing,Peru,China,female,nonsmoker,Married,248600928,mortgage,consolidation,excellent,active_duty,Friday,Black/African-American,10AM,30.46°N 84.25°W
