account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,auto_owner,card_testing,city_state_match,synthetic_identity,income_high,non_military_disability,marital_status,living_status,credit_purpose,identity_match,military_status,application_day,num_dependents,job_industry,citizenship,region,self_id_race_ethnicity,application_hour,years_at_residence,age,debt_to_income,city_state,credit_utilization,num_transactions,credit_history_mos,credit_score,amount,credit_request_duration,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn,living_status_char,credit_purpose_char,identity_match_char,military_status_char,application_day_char,self_id_race_ethnicity_char,application_hour_char,city_state_char
4229,3,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,3,4,0,0,0,2,6,1,0,17,1,30,95,331,44,43,29,757,22085,193,865606,false,false,false,Media and Advertising,Portugal,Canada,male,smoker,Married,832216311,mortgage,education,excellent,none,Sunday,White/Caucasian,5PM,42.67°N 73.80°W
4230,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,1,4,0,1,7,3,0,0,1,1,5,56,44,111,65,60,83,756,182281,1,372083,false,false,false,Transportation,United States,US,male,nonsmoker,Divorced,796638505,rent,mortgage,excellent,none,Monday,Black/African-American,1AM,33.92°N 117.21°W
4231,3,0,1,0,1,1,0,0,0,1,0,1,1,0,0,2,1,0,4,5,3,3,2,6,3,1,14,1,42,67,111,46,28,66,706,481461,11,253144,false,false,false,Media and Advertising,Spain,India,female,smoker,Divorced,185233990,mortgage,auto,excellent,wartime_vet,Wednesday,Black/African-American,2PM,33.92°N 117.21°W
4232,3,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,4,4,0,3,5,3,7,4,1,12,18,38,13,5,4,27,74,701,76661,10,52429,false,false,false,Transportation,Morocco,China,male,nonsmoker,Married,875505037,mortgage,other,excellent,none,Wednesday,Black/African-American,12PM,33.57°N 112.09°W
4233,3,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,2,4,0,3,5,6,1,5,1,10,31,21,37,166,2,0,92,789,11025,16,65253,false,false,true,Manufacturing,Canada,LATAM,female,nonsmoker,Married,706761824,mortgage,consolidation,excellent,none,Wednesday,Black/African-American,10AM,33.67°N 112.45°W
4234,3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0,2,1,6,2,4,0,23,1,29,57,293,0,37,81,780,26601,8,126252,false,false,true,Manufacturing,Mexico,China,female,nonsmoker,Married,297340416,own,consolidation,good,none,Tuesday,White/Caucasian,11PM,33.94°N 118.13°W
4235,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4,1,6,3,3,6,4,1,0,34,43,36,64,42,75,95,786,15851,10,369323,false,false,true,Transportation,Norway,China,male,nonsmoker,Married,639016626,mortgage,mortgage,excellent,active_duty,Saturday,Black/African-American,12AM,39.14°N 84.51°W
4236,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,4,1,4,6,6,0,4,3,14,21,63,55,95,50,32,98,795,79355,20,88376,false,false,false,Manufacturing,United States,China,male,nonsmoker,Married,372058160,mortgage,auto,excellent,active_duty,thrursday,Indigenous/Native American,2PM,43.60°N 116.23°W
4237,3,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,2,1,3,0,6,1,6,4,0,1,14,1,31,69,41,8,49,97,847,177159,10,55189,false,false,false,Manufacturing,China,US,male,smoker,Married,260152875,rent,mortgage,good,none,Saturday,Black/African-American,2PM,35.83°N 78.64°W
4238,3,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,4,0,0,1,4,6,4,0,16,22,26,60,180,4,80,66,721,22919,37,101191,false,false,false,Hospitality,Sweden,China,female,nonsmoker,Married,143936256,mortgage,consolidation,excellent,none,Sunday,White/Caucasian,4PM,33.13°N 117.07°W
4239,3,0,0,1,1,0,0,0,1,1,0,1,0,0,0,2,2,4,4,0,6,2,4,7,4,0,20,17,67,55,310,83,43,74,773,206441,2,322726,false,true,false,Hospitality,Sudan,China,male,nonsmoker,Divorced,255799174,rent,other,excellent,none,Saturday,White/Caucasian,8PM,37.08°N 113.56°W
4240,3,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,2,3,1,3,5,2,0,4,4,10,11,41,7,80,5,33,90,798,14680,140,211876,false,true,false,Media and Advertising,United States,China,male,nonsmoker,Married,725320751,mortgage,consolidation,good,active_duty,Wednesday,Hawaiian/Pacific Islander,10AM,39.55°N 119.85°W
4241,3,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,3,3,0,2,7,3,6,4,5,18,25,44,32,229,77,57,97,652,90830,1,449647,false,false,false,Transportation,Italy,China,male,nonsmoker,Married,759166771,mortgage,education,good,none,Tuesday,Hispanic/Latino(a),6PM,30.59°N 96.30°W
4242,3,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,4,0,6,5,7,5,13,1,41,92,295,94,48,98,800,30990,10,408739,false,false,true,Manufacturing,Costa Rica,EU,female,smoker,Married,234697355,mortgage,auto,poor,none,thrursday,Hispanic/Latino(a),1PM,33.67°N 117.91°W
4243,3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2,1,1,4,0,0,2,6,2,0,1,14,8,22,84,104,61,47,88,812,422679,13,79288,false,false,false,Manufacturing,Mexico,US,female,nonsmoker,Divorced,223026897,mortgage,mortgage,excellent,none,Sunday,Black/African-American,2PM,34.14°N 117.29°W
4244,3,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2,2,0,5,7,2,4,7,5,0,1,52,88,274,46,47,85,747,82471,10,947065,false,true,false,Media and Advertising,China,EU,female,smoker,Married,941327913,own,consolidation,fair,none,Friday,Hispanic/Latino(a),12AM,33.57°N 117.19°W
4245,3,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,2,1,4,0,1,1,3,0,0,1,13,5,45,79,134,0,9,92,743,62843,49,326268,false,false,true,Transportation,United States,US,male,nonsmoker,Married,775613370,rent,mortgage,excellent,none,Monday,Black/African-American,1PM,41.82°N 71.42°W
4246,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,2,1,4,0,4,4,2,3,2,1,14,32,46,48,69,0,43,90,727,87054,5,75314,true,false,true,Media and Advertising,India,Mexico,female,nonsmoker,Divorced,740935366,rent,mortgage,excellent,none,thrursday,Black/African-American,2PM,36.10°N 79.83°W
4247,3,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4,0,6,1,1,6,0,1,8,1,45,22,176,79,23,92,714,28778,11,139331,false,false,true,Energy,Portugal,US,female,nonsmoker,Married,270346218,mortgage,auto,excellent,none,Saturday,Black/African-American,8AM,37.39°N 122.03°W
4248,3,0,0,1,0,0,0,1,1,1,0,1,0,0,0,2,1,4,3,0,2,6,4,1,5,1,11,8,19,96,27,38,12,82,740,67643,81,452831,true,false,false,Hospitality,Canada,LATAM,male,nonsmoker,Divorced,449713118,mortgage,other,good,none,Tuesday,Black/African-American,11AM,45.54°N 122.65°W
4249,3,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,2,2,0,5,4,5,5,7,1,8,1,38,52,243,48,12,25,760,59260,16,357031,false,false,false,Healthcare,Bolivia,EU,male,smoker,Married,271103190,own,consolidation,fair,none,Friday,Black/African-American,8AM,45.79°N 108.55°W
4250,3,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,3,1,2,2,2,4,2,0,22,1,41,48,157,34,49,96,806,202603,27,245248,false,false,false,Media and Advertising,China,Mexico,female,smoker,Divorced,943145620,own,auto,good,active_duty,Tuesday,White/Caucasian,10PM,33.78°N 117.96°W
4251,3,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,3,2,0,2,4,4,7,5,1,6,2,22,42,262,7,32,100,752,82984,124,258694,false,false,false,Hospitality,Angola,LATAM,female,smoker,Married,331818418,own,education,fair,none,Tuesday,Black/African-American,6AM,42.64°N 71.32°W
4252,3,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,2,1,1,0,2,2,1,0,2,1,7,1,28,34,52,4,69,97,791,49021,3,183629,false,false,false,Energy,United States,Mexico,female,nonsmoker,Married,857155143,rent,mortgage,poor,none,Tuesday,Black/African-American,7AM,39.70°N 104.72°W
4253,3,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,4,4,4,4,3,1,1,2,12,16,72,27,138,94,18,93,830,130201,1,236054,false,false,true,Transportation,Canada,Canada,male,smoker,Married,571095956,mortgage,auto,excellent,disabled,thrursday,Asian,12PM,34.18°N 118.25°W
4254,3,0,0,1,1,1,0,1,1,1,0,0,0,0,0,2,1,1,4,0,0,4,2,4,6,1,14,20,46,58,58,9,41,95,774,270,18,79609,false,false,false,Media and Advertising,China,EU,male,smoker,Divorced,318668003,mortgage,mortgage,excellent,none,Sunday,Black/African-American,2PM,28.41°N 81.25°W
4255,3,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,6,3,1,4,1,2,9,3,29,23,197,45,34,58,721,171459,32,248224,false,false,true,Energy,China,Canada,female,nonsmoker,Married,137861364,own,auto,poor,none,Saturday,Asian,9AM,33.89°N 117.93°W
4256,3,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,2,3,0,1,0,4,6,5,5,9,1,38,59,290,13,19,43,559,414393,126,185648,false,false,true,Hospitality,Denmark,LATAM,male,nonsmoker,Married,493696311,own,consolidation,good,none,Monday,Hispanic/Latino(a),9AM,34.93°N 120.44°W
4257,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,4,5,2,6,1,7,1,0,11,7,27,64,42,34,12,86,733,112705,10,981181,false,true,true,Energy,Zimbabwe,Canada,female,nonsmoker,Married,653173301,mortgage,auto,excellent,wartime_vet,Tuesday,White/Caucasian,11AM,25.78°N 80.21°W
4258,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,5,1,6,4,4,0,2,0,1,48,39,197,15,97,36,390,168390,19,250660,false,false,false,Hospitality,China,US,female,nonsmoker,Married,330709798,own,auto,good,wartime_vet,Monday,Asian,12AM,33.89°N 117.93°W
4259,3,0,0,0,1,1,0,1,1,1,0,1,0,0,1,2,2,2,2,5,0,3,5,4,1,0,21,1,45,56,287,7,74,87,710,22322,17,154836,false,true,true,Healthcare,China,Canada,male,smoker,Divorced,179669869,rent,consolidation,fair,wartime_vet,Sunday,White/Caucasian,9PM,32.32°N 95.31°W
4260,3,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,2,1,4,5,2,0,1,1,3,5,4,14,46,21,206,2,48,89,776,48309,20,258825,false,false,true,Energy,Canada,India,male,smoker,Divorced,612923178,rent,mortgage,excellent,wartime_vet,Tuesday,Hispanic/Latino(a),4AM,41.97°N 91.68°W
4261,3,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,0,2,3,0,5,1,2,6,3,5,7,4,39,92,326,64,14,82,760,250776,10,99285,false,false,false,Media and Advertising,Portugal,India,female,smoker,Divorced,782323850,own,consolidation,good,none,Friday,Hispanic/Latino(a),7AM,36.07°N 94.17°W
4262,3,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2,3,0,1,6,5,7,2,5,12,1,22,41,135,56,36,63,840,202189,1,475913,true,false,false,Healthcare,Sudan,Mexico,female,smoker,Married,568956088,mortgage,consolidation,good,none,Monday,Hispanic/Latino(a),12PM,26.00°N 97.45°W
4263,3,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,0,3,4,3,0,4,3,5,1,20,23,27,6,15,71,776,1514,42,490679,false,false,false,Transportation,United States,China,female,smoker,Married,458786241,mortgage,mortgage,good,none,Wednesday,Indigenous/Native American,5AM,45.54°N 122.65°W
4264,3,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,2,0,1,3,0,7,3,0,0,25,52,30,311,45,17,88,786,417189,20,934989,false,false,false,Education,Egypt,India,female,smoker,Married,658586763,mortgage,mortgage,fair,none,Monday,White/Caucasian,12AM,44.06°N 121.31°W
4265,3,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,4,3,5,4,5,4,3,6,51,65,39,6,8,91,760,17917,36,448630,true,false,true,Healthcare,China,LATAM,male,nonsmoker,Married,925962050,mortgage,auto,poor,none,thrursday,Hawaiian/Pacific Islander,3AM,38.87°N 104.76°W
4266,3,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,4,1,2,5,2,1,3,0,21,1,38,53,22,17,71,50,848,410303,5,135108,false,false,false,Media and Advertising,Canada,India,female,smoker,Married,663857345,mortgage,auto,excellent,active_duty,Tuesday,White/Caucasian,9PM,38.90°N 77.02°W
4267,3,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,2,2,4,0,5,2,2,3,2,0,8,12,19,59,126,87,38,89,817,11744,8,191508,false,false,true,Media and Advertising,India,Mexico,female,nonsmoker,Married,449111994,rent,consolidation,excellent,none,Friday,White/Caucasian,8AM,34.20°N 119.21°W
4268,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,2,2,0,1,0,5,1,4,0,8,1,50,27,302,56,14,79,561,223531,57,51242,true,false,true,Healthcare,Canada,China,male,nonsmoker,Divorced,790729483,own,consolidation,fair,none,Monday,White/Caucasian,8AM,40.50°N 74.35°W
4269,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,2,3,0,5,3,2,4,5,5,11,1,40,24,86,34,60,88,711,221967,10,65478,false,false,false,Media and Advertising,China,LATAM,male,smoker,Married,261787470,mortgage,consolidation,good,none,Friday,Hispanic/Latino(a),11AM,27.77°N 82.64°W
4270,3,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2,1,3,0,2,1,2,0,2,2,8,1,29,86,65,68,21,77,834,393367,12,387331,false,false,false,Media and Advertising,United States,Mexico,female,nonsmoker,Married,605805581,rent,mortgage,good,none,Tuesday,Asian,8AM,33.74°N 117.88°W
4271,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,4,0,2,1,4,4,1,1,14,20,67,69,80,6,97,64,646,64740,21,295461,false,false,false,Hospitality,China,Canada,male,nonsmoker,Married,192178785,mortgage,education,excellent,none,Tuesday,Black/African-American,2PM,39.55°N 119.85°W
4272,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,3,0,6,3,5,3,1,4,16,4,45,16,273,11,76,97,446,99559,3,866216,false,false,true,Healthcare,India,Canada,female,nonsmoker,Married,264963303,mortgage,consolidation,good,none,Saturday,Hawaiian/Pacific Islander,4PM,42.71°N 84.56°W
4273,3,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,5,4,4,6,2,1,0,1,39,15,69,49,43,73,766,9498,9,372202,false,false,true,Hospitality,France,Mexico,female,nonsmoker,Married,448433224,mortgage,auto,poor,none,Friday,Black/African-American,12AM,36.10°N 79.83°W
4274,3,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,3,5,2,4,2,2,15,31,35,84,91,1,12,94,715,15963,1,705172,false,false,true,Media and Advertising,China,Mexico,male,smoker,Married,967442291,mortgage,auto,poor,none,Wednesday,Asian,3PM,36.10°N 80.26°W
4275,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,4,2,0,2,0,7,5,4,1,12,8,20,11,106,1,42,93,752,27651,13,186440,false,false,true,Financial Services,Brazil,China,male,nonsmoker,Married,850075391,mortgage,other,fair,none,Tuesday,Black/African-American,12PM,25.87°N 80.30°W
4276,3,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,3,5,2,0,1,5,3,2,14,1,55,33,307,2,24,92,616,84520,4,145089,false,true,false,Energy,Chile,India,female,nonsmoker,Married,859101929,mortgage,auto,good,wartime_vet,Tuesday,Asian,2PM,44.52°N 87.99°W
4277,3,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,4,3,3,7,0,4,2,23,2,24,76,274,40,54,82,842,58938,13,94920,false,false,false,Financial Services,Canada,China,male,nonsmoker,Married,353359714,mortgage,auto,poor,disabled,Wednesday,Asian,11PM,33.57°N 117.19°W
4278,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2,2,0,2,0,2,7,4,0,17,1,79,37,279,10,36,15,452,19534,80,176126,true,false,false,Media and Advertising,Angola,China,male,nonsmoker,Married,737883586,own,consolidation,fair,none,Tuesday,White/Caucasian,5PM,38.27°N 104.61°W
4279,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,3,0,3,4,7,2,3,0,12,1,33,36,33,66,94,58,739,270668,70,366112,false,false,true,Financial Services,Mexico,India,female,nonsmoker,Married,807004079,mortgage,consolidation,good,none,Wednesday,White/Caucasian,12PM,32.15°N 110.87°W
4280,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,4,3,4,2,5,3,4,3,0,8,30,40,89,2,91,16,90,774,451661,31,390328,true,false,true,Transportation,China,India,male,nonsmoker,Divorced,986151950,mortgage,other,good,disabled,Tuesday,White/Caucasian,8AM,34.02°N 118.41°W
4281,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,3,2,3,5,4,5,11,1,38,40,279,61,26,94,771,162665,65,264769,false,true,false,Transportation,Uruguay,China,female,nonsmoker,Divorced,720993747,mortgage,auto,inconclusive,none,Wednesday,Hispanic/Latino(a),11AM,38.27°N 104.61°W
4282,3,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,1,1,2,0,2,7,3,7,3,3,9,28,45,66,34,89,56,52,570,46658,22,289379,true,true,false,Transportation,Ethiopia,India,male,nonsmoker,Divorced,404825662,mortgage,mortgage,fair,none,Tuesday,Indigenous/Native American,9AM,36.78°N 119.79°W
4283,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,3,3,5,2,2,7,4,0,9,11,46,46,75,22,47,96,706,289823,4,100092,true,false,false,Media and Advertising,Ethiopia,China,female,nonsmoker,Married,279252337,rent,auto,good,retired,Friday,White/Caucasian,9AM,36.28°N 115.09°W
4284,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,2,4,0,4,0,6,1,4,5,13,5,41,87,103,59,53,98,790,18527,3,235924,false,false,true,Manufacturing,Canada,China,male,nonsmoker,Married,451792408,mortgage,consolidation,excellent,none,thrursday,Hispanic/Latino(a),1PM,34.41°N 118.49°W
4285,3,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,2,0,2,6,1,4,3,0,5,18,49,71,317,88,38,90,780,83640,8,937673,false,true,true,Energy,China,India,female,nonsmoker,Married,388909786,mortgage,auto,fair,none,Tuesday,White/Caucasian,5AM,34.12°N 117.39°W
4286,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,2,2,0,2,4,3,5,4,5,11,40,53,79,64,6,46,13,753,305516,82,314747,false,false,false,Transportation,Bolivia,China,male,nonsmoker,Married,615176891,own,consolidation,fair,none,Tuesday,Hispanic/Latino(a),11AM,39.14°N 84.51°W
4287,3,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,3,7,4,6,3,0,12,1,32,32,101,0,13,98,800,428196,24,286226,false,false,false,Hospitality,France,India,male,smoker,Married,696801786,mortgage,auto,poor,active_duty,Wednesday,White/Caucasian,12PM,33.16°N 96.82°W
4288,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,4,0,2,4,6,6,0,1,19,1,22,47,317,38,50,12,701,19013,77,290770,false,false,false,Manufacturing,United Kingdom,US,male,nonsmoker,Married,205177209,own,consolidation,excellent,none,Tuesday,Black/African-American,7PM,34.12°N 117.39°W
4289,3,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,2,4,4,1,6,3,2,5,5,17,1,51,1,179,50,17,96,744,147798,12,148306,false,false,true,Transportation,Mexico,LATAM,female,nonsmoker,Married,893383298,mortgage,consolidation,excellent,disabled,Monday,Hispanic/Latino(a),5PM,41.75°N 88.16°W
4290,3,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,2,4,0,5,5,2,7,7,6,8,15,55,26,177,73,80,63,715,157151,12,173574,false,false,true,Media and Advertising,Morocco,EU,female,nonsmoker,Married,351501616,mortgage,consolidation,excellent,none,Friday,Multiracial,8AM,47.60°N 122.16°W
4291,3,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,2,2,3,4,1,5,1,5,3,0,11,17,27,87,248,42,61,82,576,202561,5,90999,false,true,false,Energy,Uruguay,India,female,nonsmoker,Married,200861235,rent,consolidation,good,disabled,Monday,White/Caucasian,11AM,37.87°N 122.30°W
4292,3,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,3,2,0,1,7,3,2,5,23,40,33,96,256,36,26,96,796,416663,9,439269,false,false,false,Financial Services,India,Mexico,male,smoker,Single,776368861,mortgage,mortgage,good,reserves,Sunday,Hispanic/Latino(a),11PM,42.98°N 71.44°W
4293,3,0,0,1,1,0,0,0,1,0,1,1,0,0,0,2,0,2,4,0,1,0,5,0,3,0,13,36,36,65,252,95,40,77,780,65007,1,56388,false,false,true,Healthcare,United States,India,male,nonsmoker,Divorced,657307865,own,consolidation,excellent,none,Monday,White/Caucasian,1PM,35.99°N 79.99°W
4294,3,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,3,0,2,3,3,1,2,1,14,4,43,70,68,9,35,96,542,25693,13,50052,false,false,false,Transportation,Canada,Mexico,male,smoker,Married,891526559,own,auto,good,none,Tuesday,Black/African-American,2PM,40.44°N 79.98°W
4295,3,0,1,1,1,0,0,1,0,1,0,1,0,0,0,2,0,1,4,0,1,6,7,0,0,0,9,29,23,102,6,5,34,87,826,117376,7,108138,false,false,false,Financial Services,United States,US,female,nonsmoker,Divorced,848327792,own,mortgage,excellent,none,Monday,White/Caucasian,9AM,40.01°N 75.13°W
4296,3,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,2,4,0,1,1,5,5,3,1,14,1,24,48,16,36,11,83,778,73997,5,442257,false,false,false,Healthcare,Brazil,India,male,smoker,Married,690242294,own,consolidation,excellent,none,Monday,Black/African-American,2PM,39.78°N 86.15°W
4297,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,3,4,4,4,4,1,3,4,9,1,21,26,332,38,42,88,836,83160,39,144975,false,false,true,Hospitality,Canada,India,male,nonsmoker,Married,200290858,own,mortgage,good,disabled,thrursday,Hawaiian/Pacific Islander,9AM,32.52°N 114.52°W
4298,3,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,4,0,1,2,1,6,0,1,0,35,20,62,46,99,49,85,844,150561,10,259038,false,false,true,Energy,Sweden,US,male,nonsmoker,Single,404624813,own,consolidation,excellent,none,Monday,Black/African-American,12AM,44.96°N 93.27°W
4299,3,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,2,2,0,3,2,0,7,7,0,9,16,43,16,144,93,41,94,818,4698,28,77485,false,false,false,Education,Botswana,EU,female,nonsmoker,Married,565111746,mortgage,consolidation,fair,none,Wednesday,White/Caucasian,9AM,36.57°N 87.35°W
4300,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,3,1,1,0,4,1,4,1,2,0,14,3,34,8,154,25,33,89,805,196000,30,194626,true,true,true,Hospitality,Canada,Mexico,male,nonsmoker,Married,860952850,other,mortgage,poor,none,thrursday,White/Caucasian,2PM,40.55°N 105.06°W
4301,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,3,0,3,4,3,5,7,7,14,25,31,33,187,9,65,87,736,134910,44,191961,false,false,false,Transportation,Paraguay,EU,female,nonsmoker,Married,201323916,mortgage,consolidation,good,none,Wednesday,Multiracial,2PM,42.26°N 89.06°W
4302,3,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,3,4,0,3,4,2,3,3,1,10,2,24,71,320,75,56,61,564,8186,11,134362,false,false,false,Media and Advertising,India,India,male,smoker,Married,329222094,own,education,excellent,none,Wednesday,Black/African-American,10AM,33.96°N 118.34°W
4303,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,3,0,0,4,1,7,5,1,6,2,26,79,168,43,0,83,525,9924,25,411764,false,false,true,Energy,Angola,LATAM,female,nonsmoker,Married,492821655,mortgage,mortgage,good,none,Sunday,Black/African-American,6AM,40.91°N 74.16°W
4304,3,0,1,1,1,1,1,1,0,1,0,1,0,0,0,2,2,2,3,0,3,4,2,0,1,2,12,1,19,75,258,15,50,81,711,444347,12,105243,false,true,true,Media and Advertising,United States,Canada,female,smoker,Divorced,516407383,rent,consolidation,good,none,Wednesday,Asian,12PM,41.56°N 73.04°W
4305,3,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,2,1,3,0,4,1,3,2,5,1,4,3,56,14,335,5,14,99,836,17017,11,289617,false,false,true,Transportation,Mexico,LATAM,female,nonsmoker,Married,659549850,rent,mortgage,good,none,thrursday,Black/African-American,4AM,34.40°N 117.32°W
4306,3,0,1,1,1,0,0,1,1,1,1,1,1,0,0,2,1,0,3,0,4,3,1,1,4,7,14,18,32,99,330,42,9,50,791,474676,11,83711,false,false,false,Energy,Canada,China,female,nonsmoker,Divorced,426334802,mortgage,auto,good,none,thrursday,Multiracial,2PM,42.47°N 70.96°W
4307,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,2,0,3,0,5,6,1,6,1,3,8,1,46,34,10,80,75,88,831,20311,4,264999,false,false,false,Energy,France,Canada,male,smoker,Married,415023187,rent,auto,good,none,Friday,Indigenous/Native American,8AM,30.34°N 81.66°W
4308,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,2,3,1,1,3,4,2,0,0,11,1,44,43,84,1,20,97,832,47971,1,227758,false,false,false,Hospitality,Mexico,US,male,smoker,Married,664809247,mortgage,consolidation,good,active_duty,Monday,White/Caucasian,11AM,33.57°N 101.89°W
4309,3,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,2,1,0,5,3,1,2,6,4,5,16,1,23,55,252,40,44,89,635,65434,75,310563,false,true,true,Media and Advertising,Sweden,China,male,smoker,Married,685985551,rent,mortgage,inconclusive,wartime_vet,Wednesday,Hispanic/Latino(a),4PM,35.99°N 79.99°W
4310,3,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,4,5,2,6,7,0,23,33,27,95,146,96,35,72,782,409112,20,558489,false,false,false,Media and Advertising,Sweden,EU,female,smoker,Married,581411966,own,mortgage,poor,none,thrursday,White/Caucasian,11PM,38.41°N 121.38°W
4311,3,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,3,0,3,0,0,7,2,1,13,1,43,84,240,71,21,93,610,36335,12,225015,false,false,true,Education,Tanzania,Mexico,female,smoker,Married,810698940,mortgage,auto,good,none,Wednesday,Black/African-American,1PM,30.21°N 92.03°W
4312,3,0,0,0,1,0,0,1,0,1,0,0,1,1,0,2,2,1,2,0,6,7,7,0,3,0,14,4,38,57,99,34,96,73,782,48426,111,424878,false,false,true,Financial Services,United States,India,male,nonsmoker,Divorced,375220373,rent,mortgage,fair,none,Saturday,White/Caucasian,2PM,37.49°N 121.94°W
4313,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,3,5,1,1,6,2,3,1,11,3,66,46,160,1,78,100,844,293,167,296642,true,true,false,Manufacturing,Mexico,India,male,nonsmoker,Divorced,514617689,rent,auto,good,wartime_vet,Monday,Black/African-American,11AM,34.59°N 118.11°W
4314,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2,1,3,0,6,6,2,2,3,0,20,1,28,53,311,91,53,78,754,401789,5,274012,false,false,true,Media and Advertising,Mexico,India,male,smoker,Married,231183326,rent,mortgage,good,none,Saturday,White/Caucasian,8PM,44.06°N 121.31°W
