account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,auto_owner,card_testing,city_state_match,synthetic_identity,income_high,non_military_disability,marital_status,living_status,credit_purpose,identity_match,military_status,application_day,num_dependents,job_industry,citizenship,region,self_id_race_ethnicity,application_hour,years_at_residence,age,debt_to_income,city_state,credit_utilization,num_transactions,credit_history_mos,credit_score,amount,credit_request_duration,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn,living_status_char,credit_purpose_char,identity_match_char,military_status_char,application_day_char,self_id_race_ethnicity_char,application_hour_char,city_state_char
2050,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,3,0,1,2,3,7,7,1,7,5,66,39,182,32,21,93,741,11261,1,119749,false,false,false,Transportation,Botswana,EU,male,smoker,Married,242028341,mortgage,auto,good,none,Monday,Black/African-American,7AM,32.00°N 81.15°W
2051,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,2,3,5,0,1,6,17,5,58,18,44,36,42,90,773,93620,50,50960,false,false,false,Healthcare,United States,Canada,male,nonsmoker,Married,444478626,mortgage,mortgage,fair,none,Tuesday,Multiracial,5PM,33.78°N 118.17°W
2052,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,4,0,3,3,6,2,0,0,10,5,66,74,123,39,51,84,622,16736,11,348427,false,false,true,Manufacturing,Mexico,US,female,nonsmoker,Married,811756239,mortgage,auto,excellent,none,Wednesday,White/Caucasian,10AM,32.51°N 84.87°W
2053,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,3,0,6,1,4,7,2,0,14,2,36,18,183,36,45,6,790,441133,183,216797,false,false,false,Hospitality,Egypt,Mexico,male,nonsmoker,Married,573832044,rent,auto,good,none,Saturday,White/Caucasian,2PM,38.88°N 94.82°W
2054,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,2,0,5,6,3,1,1,0,19,2,27,81,330,64,50,81,648,48967,1,253011,false,false,false,Transportation,Canada,Canada,male,smoker,Married,600617969,mortgage,mortgage,fair,none,Friday,White/Caucasian,7PM,42.47°N 70.96°W
2055,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,3,1,0,1,4,2,3,3,12,28,27,58,228,22,6,28,713,187624,9,163227,false,false,false,Hospitality,Mexico,India,male,nonsmoker,Married,189122790,own,consolidation,good,active_duty,Sunday,Indigenous/Native American,12PM,39.03°N 95.69°W
2056,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,2,1,3,0,5,0,7,1,1,0,10,13,29,55,65,91,29,82,790,53239,6,92397,false,false,true,Financial Services,Canada,Canada,female,nonsmoker,Married,143099094,rent,mortgage,good,none,Friday,White/Caucasian,10AM,33.74°N 117.88°W
2057,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,2,2,2,5,4,4,6,5,3,13,5,40,47,246,19,11,36,766,263776,38,100705,true,true,true,Hospitality,Norway,LATAM,male,nonsmoker,Married,541163783,mortgage,consolidation,fair,reserves,Friday,Indigenous/Native American,1PM,42.28°N 83.73°W
2058,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,2,0,5,4,2,2,4,2,2,19,62,57,70,54,32,96,788,24379,67,62417,false,false,false,Media and Advertising,Mexico,China,male,smoker,Married,669560665,mortgage,mortgage,fair,none,Friday,Asian,2AM,35.98°N 78.90°W
2059,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,4,0,4,1,3,6,2,4,10,1,33,1,304,6,37,87,713,15472,55,106098,false,false,false,Transportation,Portugal,Mexico,female,smoker,Married,343451857,mortgage,auto,excellent,none,thrursday,Hawaiian/Pacific Islander,10AM,42.31°N 83.21°W
2060,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,2,2,1,6,7,2,3,4,0,12,4,19,32,241,44,49,65,786,102581,36,133854,false,false,false,Media and Advertising,India,China,male,smoker,Single,766980661,mortgage,consolidation,fair,active_duty,Saturday,White/Caucasian,12PM,39.83°N 105.15°W
2061,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,2,4,1,6,4,4,7,5,0,13,1,49,22,282,29,12,27,462,12949,20,281615,false,false,false,Hospitality,Sudan,LATAM,female,nonsmoker,Married,237952229,mortgage,consolidation,excellent,active_duty,Saturday,White/Caucasian,1PM,25.95°N 80.24°W
2062,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,2,1,4,0,1,3,3,6,2,4,15,2,33,89,323,18,47,85,701,11663,74,107508,false,true,false,Transportation,Spain,Mexico,female,nonsmoker,Married,315484726,rent,mortgage,excellent,none,Monday,Hawaiian/Pacific Islander,3PM,38.36°N 121.97°W
2063,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,2,3,0,3,3,2,3,0,1,11,4,54,82,188,11,30,99,724,33718,81,114611,false,false,false,Media and Advertising,India,US,male,nonsmoker,Divorced,595502001,own,consolidation,good,none,Wednesday,Black/African-American,11AM,29.68°N 82.35°W
2064,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2,2,3,0,6,1,0,0,5,6,13,1,19,60,315,3,44,57,766,324290,69,237193,false,false,false,Education,United States,LATAM,male,nonsmoker,Single,130864276,rent,consolidation,good,none,Saturday,Multiracial,1PM,34.07°N 118.03°W
2065,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,2,3,1,3,0,2,1,1,4,1,2,8,12,57,99,77,1,9,19,760,147437,31,298675,false,false,false,Energy,China,Canada,male,smoker,Divorced,644308897,other,mortgage,good,none,Tuesday,Asian,8AM,43.09°N 89.43°W
2066,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,4,5,1,5,2,16,1,44,81,144,9,31,81,762,118272,1,255989,false,false,true,Healthcare,Canada,LATAM,male,smoker,Married,234848068,own,auto,good,none,Wednesday,Asian,4PM,36.57°N 87.35°W
2067,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,2,2,4,0,4,5,2,2,7,1,3,9,21,33,231,0,37,39,543,6629,8,105380,false,false,false,Media and Advertising,Mexico,EU,female,nonsmoker,Married,987075074,rent,consolidation,excellent,none,thrursday,Black/African-American,3AM,40.59°N 75.48°W
2068,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,3,0,3,1,3,4,3,1,20,4,45,29,95,83,39,87,716,66847,47,257093,false,false,false,Transportation,China,India,female,nonsmoker,Married,297615646,mortgage,mortgage,good,none,Wednesday,Black/African-American,8PM,43.60°N 116.23°W
2069,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,2,4,1,5,4,5,0,1,5,8,1,25,43,263,17,71,84,792,362017,1,123614,false,false,true,Healthcare,United States,Canada,female,smoker,Married,592646563,mortgage,consolidation,excellent,active_duty,Friday,Hispanic/Latino(a),8AM,43.58°N 116.56°W
2070,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,3,1,4,6,4,3,3,1,12,4,24,37,307,95,33,98,715,39992,1,111056,false,true,false,Hospitality,India,India,male,nonsmoker,Divorced,356175371,mortgage,mortgage,good,active_duty,thrursday,Black/African-American,12PM,44.52°N 87.99°W
2071,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,2,3,2,1,3,2,0,1,1,8,5,33,79,263,88,44,90,832,13763,9,392805,false,false,false,Media and Advertising,United States,Canada,female,smoker,Married,667729322,mortgage,consolidation,good,reserves,Monday,Black/African-American,8AM,43.58°N 116.56°W
2072,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,3,0,5,2,0,3,2,2,13,11,72,47,182,3,27,48,625,6227,1,129993,false,false,false,Education,India,Mexico,male,nonsmoker,Single,753713390,mortgage,consolidation,good,none,Friday,Asian,1PM,32.00°N 81.15°W
2073,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,4,4,2,0,5,5,11,16,60,42,253,32,56,100,808,192935,1,146309,false,false,false,Media and Advertising,United States,LATAM,male,nonsmoker,Married,822778436,mortgage,consolidation,inconclusive,none,thrursday,Hispanic/Latino(a),11AM,27.98°N 82.77°W
2074,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,2,0,2,7,2,5,4,0,8,14,59,66,184,29,36,8,651,200558,7,158548,false,false,false,Media and Advertising,Uruguay,China,female,smoker,Married,224109858,mortgage,mortgage,fair,none,Tuesday,White/Caucasian,8AM,32.76°N 96.59°W
2075,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,2,2,0,3,6,0,2,1,2,10,60,24,186,46,35,67,474,462298,1,234809,false,false,false,Manufacturing,United States,Mexico,male,smoker,Married,872088092,mortgage,consolidation,fair,reserves,Sunday,Black/African-American,2AM,26.22°N 98.25°W
2076,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,2,2,2,1,4,1,0,4,5,8,1,78,42,28,62,56,89,740,16063,6,166875,false,false,false,Energy,United States,China,male,nonsmoker,Married,518741387,mortgage,consolidation,fair,reserves,Monday,Hispanic/Latino(a),8AM,38.17°N 85.65°W
2077,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,2,2,3,0,4,1,5,5,5,0,10,1,30,61,73,73,19,94,711,70492,12,86477,false,false,false,Healthcare,Costa Rica,LATAM,male,nonsmoker,Married,936959514,rent,consolidation,good,none,thrursday,White/Caucasian,10AM,33.05°N 96.75°W
2078,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,4,1,5,2,2,5,2,0,8,2,29,49,19,79,45,80,702,78562,2,211247,false,false,false,Media and Advertising,Costa Rica,Mexico,male,smoker,Married,607169677,mortgage,auto,excellent,active_duty,Friday,White/Caucasian,8AM,39.76°N 104.88°W
2079,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,2,1,2,3,0,5,1,3,7,0,1,13,14,59,69,295,36,21,93,683,44007,2,273464,false,false,false,Transportation,Sudan,US,female,nonsmoker,Divorced,984402200,mortgage,consolidation,good,none,Friday,Black/African-American,1PM,33.67°N 117.91°W
2080,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,4,2,0,5,3,6,3,0,1,12,1,63,33,295,47,36,99,720,6335,5,232501,false,false,false,Manufacturing,India,US,male,smoker,Single,421153126,mortgage,other,fair,none,Friday,Black/African-American,12PM,33.67°N 117.91°W
2081,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,2,4,0,6,2,5,1,2,0,12,1,25,73,52,62,69,92,611,214878,3,83404,false,false,false,Healthcare,Canada,Mexico,male,nonsmoker,Married,740135526,rent,consolidation,excellent,none,Saturday,White/Caucasian,12PM,39.70°N 104.72°W
2082,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,3,0,1,3,4,4,3,0,15,5,37,17,178,0,42,55,752,41298,17,454593,false,false,false,Hospitality,China,India,female,smoker,Married,941868566,mortgage,auto,good,none,Monday,White/Caucasian,3PM,41.52°N 88.15°W
2083,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,2,2,4,7,7,0,0,15,1,77,62,283,96,46,10,771,4952,37,258249,false,false,true,Financial Services,Zimbabwe,US,male,nonsmoker,Married,291596487,mortgage,mortgage,poor,reserves,Tuesday,White/Caucasian,3PM,45.50°N 122.44°W
2084,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,2,0,3,0,4,1,1,4,1,6,16,10,69,16,284,1,32,94,769,3788,14,288436,false,false,false,Energy,China,Canada,male,nonsmoker,Married,847313556,rent,auto,good,none,thrursday,Multiracial,4PM,33.49°N 117.13°W
2085,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,2,1,3,0,4,5,5,2,3,2,16,4,23,49,331,40,56,61,738,101480,3,81273,false,false,false,Healthcare,Mexico,India,female,nonsmoker,Married,159161179,rent,mortgage,good,none,thrursday,Asian,4PM,42.67°N 73.80°W
2086,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,3,0,4,1,3,2,4,4,13,6,22,65,269,44,63,86,709,4608,51,232310,false,false,true,Transportation,Mexico,China,male,nonsmoker,Married,888829258,mortgage,mortgage,good,none,thrursday,Hawaiian/Pacific Islander,1PM,42.04°N 88.33°W
2087,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,2,1,1,3,0,1,3,4,5,0,1,14,8,26,73,203,50,31,81,778,116840,1,717927,false,false,false,Hospitality,Costa Rica,US,male,smoker,Divorced,149294213,mortgage,mortgage,good,none,Monday,Black/African-American,2PM,37.05°N 76.30°W
2088,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,2,2,3,0,6,1,2,4,0,0,12,15,32,80,134,30,13,89,504,48959,7,79987,true,false,false,Media and Advertising,China,US,female,nonsmoker,Married,454190713,rent,consolidation,good,none,Saturday,White/Caucasian,12PM,41.82°N 71.42°W
2089,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2,1,2,4,0,0,1,2,2,7,0,12,2,59,24,333,30,71,71,813,230644,48,193888,false,true,false,Media and Advertising,Mexico,EU,female,nonsmoker,Divorced,357258805,mortgage,consolidation,excellent,none,Sunday,White/Caucasian,12PM,41.66°N 70.94°W
2090,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,2,3,0,6,3,4,6,1,7,19,6,48,66,56,11,14,99,712,372268,8,58840,false,false,true,Hospitality,Ireland,Canada,male,smoker,Single,364504520,mortgage,consolidation,good,none,Saturday,Multiracial,7PM,33.86°N 117.76°W
2091,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,2,1,0,3,0,4,0,4,1,3,1,11,6,38,58,336,28,36,52,651,345406,35,186214,false,false,true,Hospitality,Canada,India,female,nonsmoker,Divorced,164926373,mortgage,auto,good,none,thrursday,Black/African-American,11AM,41.56°N 90.60°W
2092,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,3,3,0,1,2,1,1,6,1,12,13,36,62,258,0,46,66,725,5718,12,405960,false,false,true,Energy,Canada,EU,female,smoker,Married,472657757,mortgage,education,good,none,Monday,Black/African-American,12PM,41.56°N 73.04°W
2093,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,2,0,5,0,4,4,5,5,12,19,42,30,302,34,47,87,849,12955,4,471217,false,false,true,Hospitality,China,LATAM,female,smoker,Single,642929224,mortgage,mortgage,fair,none,Friday,Hispanic/Latino(a),12PM,40.50°N 74.35°W
2094,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,5,3,3,0,0,1,10,1,32,50,215,9,45,82,792,239985,119,143866,false,false,false,Transportation,United States,US,female,smoker,Married,356907781,mortgage,auto,excellent,none,Friday,Black/African-American,10AM,33.05°N 96.98°W
2095,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,2,1,3,2,0,4,3,6,5,2,6,8,73,67,333,6,49,93,823,3165,33,339831,false,false,true,Transportation,Norway,LATAM,male,smoker,Married,180964479,rent,mortgage,good,reserves,Sunday,Asian,6AM,41.66°N 70.94°W
2096,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,2,2,0,5,0,7,0,1,1,14,2,39,45,98,5,39,83,720,87070,4,283172,false,false,false,Financial Services,United States,Canada,female,smoker,Married,368654084,mortgage,consolidation,fair,none,Friday,Black/African-American,2PM,37.53°N 77.48°W
2097,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,2,4,0,6,6,2,5,2,0,9,1,21,56,292,82,55,84,733,16588,16,138748,false,false,false,Media and Advertising,Paraguay,Mexico,female,nonsmoker,Married,141296880,mortgage,consolidation,excellent,none,Saturday,White/Caucasian,9AM,33.43°N 112.64°W
2098,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,2,3,0,3,0,6,1,4,0,13,1,52,12,36,21,35,82,720,14296,53,448551,false,false,false,Manufacturing,Canada,China,male,smoker,Single,861494161,mortgage,consolidation,good,none,Wednesday,White/Caucasian,1PM,33.40°N 111.72°W
2099,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,2,0,6,2,4,4,2,3,13,1,22,47,176,36,56,30,763,10323,10,186846,false,false,false,Hospitality,China,Mexico,male,nonsmoker,Married,482941377,mortgage,mortgage,fair,none,Saturday,Indigenous/Native American,1PM,37.39°N 122.03°W
2100,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,2,2,3,0,6,4,5,3,2,5,13,8,41,92,296,94,58,97,729,495049,144,148388,false,false,false,Healthcare,India,Mexico,female,nonsmoker,Married,167854290,rent,consolidation,good,none,Saturday,Hispanic/Latino(a),1PM,30.32°N 95.49°W
2101,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,2,0,2,0,6,5,1,6,0,5,12,16,32,64,63,85,63,18,738,40422,1,96533,false,false,false,Energy,Spain,US,male,smoker,Married,426716750,rent,auto,fair,none,Saturday,Hispanic/Latino(a),12PM,33.68°N 117.77°W
2102,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,2,1,1,4,0,1,2,1,7,3,0,10,10,64,13,316,97,44,19,789,72501,1,165056,false,false,false,Energy,Sudan,India,female,nonsmoker,Divorced,843275425,mortgage,mortgage,excellent,none,Monday,White/Caucasian,10AM,41.68°N 86.27°W
2103,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,4,4,0,3,3,4,0,2,0,14,2,23,41,300,85,0,69,805,164863,15,214314,false,false,true,Hospitality,United States,Mexico,female,nonsmoker,Married,671063865,mortgage,other,excellent,none,Wednesday,White/Caucasian,2PM,34.00°N 117.47°W
2104,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2,2,2,0,4,5,5,6,4,0,17,30,19,53,333,49,46,100,468,227552,4,372644,false,false,false,Healthcare,Portugal,China,male,smoker,Divorced,685274700,rent,consolidation,fair,none,thrursday,White/Caucasian,5PM,41.66°N 70.94°W
2105,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2,3,0,5,1,0,7,2,1,15,11,50,47,89,32,25,63,803,146493,124,109097,false,false,false,Education,Tunisia,Mexico,female,nonsmoker,Married,969725520,mortgage,consolidation,good,none,Friday,Black/African-American,3PM,36.68°N 76.30°W
2106,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,3,0,5,7,2,1,1,5,15,13,41,26,119,39,47,90,720,403688,1,248540,false,false,false,Media and Advertising,Canada,Canada,male,smoker,Married,150954177,mortgage,mortgage,good,none,Friday,Hispanic/Latino(a),3PM,34.72°N 92.36°W
2107,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,2,2,0,0,0,4,1,1,1,14,9,58,11,33,50,6,17,561,29565,108,174820,false,false,false,Hospitality,Canada,Canada,male,nonsmoker,Married,970068034,mortgage,consolidation,fair,none,Sunday,Black/African-American,2PM,32.15°N 110.87°W
2108,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,2,2,1,1,5,4,3,6,0,3,8,31,36,2,23,47,37,71,747,418773,13,212010,false,false,true,Transportation,Germany,US,female,nonsmoker,Married,979563375,rent,consolidation,poor,active_duty,Friday,Indigenous/Native American,8AM,31.85°N 106.43°W
2109,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,3,4,0,3,7,2,1,0,1,11,15,31,26,126,7,33,36,807,409258,17,355266,false,false,true,Media and Advertising,Canada,US,female,smoker,Single,463099835,mortgage,education,excellent,none,Wednesday,Black/African-American,11AM,34.20°N 119.21°W
2110,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,2,0,1,3,0,1,4,1,0,3,3,7,1,49,51,228,1,31,82,466,19847,9,232820,false,false,false,Energy,United States,India,female,smoker,Divorced,257827947,own,mortgage,good,none,Monday,Indigenous/Native American,7AM,39.03°N 95.69°W
2111,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,4,0,3,3,3,2,5,2,9,1,42,68,58,9,73,87,739,381489,3,59402,false,false,false,Transportation,Mexico,LATAM,male,nonsmoker,Married,592030206,rent,auto,excellent,none,Wednesday,Asian,9AM,28.41°N 81.25°W
2112,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,2,3,0,2,0,7,6,5,1,10,5,37,49,272,40,7,65,791,213881,1,177088,false,false,false,Financial Services,Denmark,LATAM,male,nonsmoker,Married,654212717,mortgage,consolidation,good,none,Tuesday,Black/African-American,10AM,30.08°N 94.15°W
2113,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,2,3,4,3,6,6,5,3,6,1,4,4,40,98,191,65,24,40,788,103226,39,210163,false,false,false,Healthcare,India,EU,male,nonsmoker,Married,870589150,rent,education,excellent,retired,Saturday,Black/African-American,4AM,36.33°N 119.33°W
2114,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,2,1,0,5,0,0,7,3,5,14,1,39,57,65,38,9,67,770,470144,133,542728,false,false,true,Education,Tunisia,India,female,nonsmoker,Married,702483805,mortgage,consolidation,poor,none,Friday,Hispanic/Latino(a),2PM,33.74°N 117.88°W
2115,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,1,3,0,2,4,2,4,0,1,2,1,69,46,87,39,59,85,751,48028,9,183368,false,false,false,Media and Advertising,China,US,male,nonsmoker,Divorced,421976594,own,mortgage,good,none,Tuesday,Black/African-American,2AM,27.56°N 99.49°W
2116,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2,3,0,3,3,5,0,1,4,2,1,13,4,32,31,242,46,69,92,777,80704,45,164718,false,false,false,Energy,China,Mexico,male,nonsmoker,Divorced,592338539,other,auto,good,retired,Friday,Black/African-American,1PM,39.09°N 94.35°W
2117,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,2,0,2,0,4,3,2,7,2,4,21,1,42,54,108,14,40,89,756,38636,41,165774,false,false,false,Media and Advertising,South Africa,Mexico,female,smoker,Single,467963915,rent,auto,fair,none,thrursday,Hawaiian/Pacific Islander,9PM,37.64°N 121.00°W
2118,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,4,4,3,0,1,0,10,1,48,74,217,12,36,65,733,289839,12,182203,false,false,false,Transportation,United States,Canada,male,smoker,Married,658601261,mortgage,auto,poor,none,thrursday,White/Caucasian,10AM,42.58°N 83.03°W
2119,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,4,0,5,3,1,5,6,1,14,1,41,85,137,80,9,92,826,12602,5,86991,false,false,false,Energy,Bolivia,EU,male,smoker,Married,927420371,mortgage,auto,excellent,none,Friday,Black/African-American,2PM,41.08°N 81.52°W
2120,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,2,2,3,0,0,4,5,7,5,0,2,1,22,47,262,64,19,73,767,31176,22,802071,false,false,false,Healthcare,Tunisia,LATAM,female,nonsmoker,Married,569175673,rent,consolidation,good,none,Sunday,White/Caucasian,2AM,42.64°N 71.32°W
2121,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,2,3,5,5,6,7,3,1,8,1,41,1,305,35,24,56,718,160479,89,504442,false,false,false,Manufacturing,South Africa,India,female,smoker,Married,806340845,mortgage,mortgage,fair,retired,Friday,Black/African-American,8AM,26.32°N 98.16°W
2122,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,2,2,2,0,1,2,5,4,5,1,13,21,36,40,307,0,47,99,785,16901,1,110952,false,false,true,Healthcare,China,LATAM,male,smoker,Married,243667257,rent,consolidation,fair,none,Monday,Black/African-American,1PM,44.52°N 87.99°W
2123,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,4,1,4,3,3,6,3,0,1,1,68,45,297,34,59,61,774,73334,1,135789,false,false,true,Transportation,Spain,India,female,nonsmoker,Single,911273123,own,mortgage,excellent,active_duty,thrursday,White/Caucasian,1AM,47.66°N 117.23°W
2124,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,3,0,1,4,6,3,5,2,13,3,68,22,235,70,27,71,491,102002,8,219981,false,false,false,Manufacturing,India,LATAM,female,nonsmoker,Married,474748309,mortgage,auto,good,none,Monday,Asian,1PM,34.21°N 77.89°W
2125,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,4,0,4,1,5,4,1,1,13,2,21,25,31,4,32,84,776,70520,1,290288,false,false,false,Healthcare,China,Canada,female,nonsmoker,Married,618949964,mortgage,auto,excellent,none,thrursday,Black/African-American,1PM,43.06°N 87.97°W
2126,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,4,0,4,2,3,4,3,0,10,1,34,7,258,37,44,96,602,299340,2,364880,false,false,false,Transportation,China,India,male,smoker,Married,812612799,mortgage,mortgage,excellent,none,thrursday,White/Caucasian,10AM,41.56°N 73.04°W
2127,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,2,2,4,0,3,0,6,7,0,1,11,10,66,54,29,79,7,95,779,22905,1,141957,false,false,true,Manufacturing,Ethiopia,US,female,smoker,Divorced,377308621,rent,consolidation,excellent,none,Wednesday,Black/African-American,11AM,35.11°N 89.97°W
2128,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,2,1,0,1,2,7,1,1,3,20,4,32,40,215,5,37,67,563,44017,15,117343,false,false,false,Financial Services,Canada,Canada,male,nonsmoker,Married,948210706,mortgage,consolidation,poor,none,Monday,Indigenous/Native American,8PM,33.05°N 96.98°W
2129,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2,0,6,4,5,2,3,0,2,2,40,9,286,11,63,57,737,181930,7,209746,false,false,false,Healthcare,Mexico,India,male,nonsmoker,Single,969057059,mortgage,mortgage,fair,none,Saturday,White/Caucasian,2AM,40.75°N 89.62°W
2130,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,2,3,2,3,5,6,6,1,0,10,3,22,8,63,6,12,96,740,436866,8,221917,false,false,true,Manufacturing,Portugal,Canada,female,smoker,Married,838118892,mortgage,consolidation,good,reserves,Wednesday,White/Caucasian,10AM,33.68°N 117.77°W
2131,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,3,0,4,4,2,0,5,3,1,1,73,13,214,0,48,83,515,32191,31,225176,false,false,false,Media and Advertising,United States,LATAM,male,smoker,Divorced,869234464,mortgage,mortgage,good,none,thrursday,Indigenous/Native American,1AM,34.16°N 118.14°W
2132,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,3,4,0,5,2,4,4,0,1,8,1,38,55,294,80,32,95,733,37331,10,167188,false,false,false,Hospitality,China,US,female,nonsmoker,Divorced,439033534,mortgage,education,excellent,none,Friday,Black/African-American,8AM,29.59°N 95.63°W
2133,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,2,1,0,0,4,2,0,1,2,9,23,58,82,292,94,33,96,738,98091,10,486275,false,false,false,Media and Advertising,United States,Canada,male,nonsmoker,Married,362632294,own,consolidation,poor,none,Sunday,Asian,9AM,33.43°N 112.64°W
2134,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,2,3,4,0,1,3,7,0,5,1,71,28,186,7,39,19,782,45274,12,108417,false,false,false,Energy,India,EU,male,nonsmoker,Married,160091438,own,mortgage,fair,retired,thrursday,White/Caucasian,5AM,26.22°N 98.25°W
2135,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,4,4,3,3,6,3,0,4,1,14,1,30,48,17,1,38,90,763,183681,42,166580,false,false,false,Transportation,United States,China,male,nonsmoker,Single,806383028,mortgage,other,excellent,retired,Wednesday,Black/African-American,2PM,37.73°N 123.03°W
